,x,y,z,IC
5376,1,85,1,2.5197393309623157
5377,1,85,2,2.5299274278683144
5378,1,85,3,2.529159162227091
5379,1,85,4,2.5156793071411534
5380,1,85,5,2.488474611854959
5381,1,85,6,1.9205994436184992
5382,1,85,7,1.8774884731461154
5383,1,85,8,1.8497477417836736
5384,1,85,9,1.839858271942763
5385,1,85,10,1.8487363919717552
5386,1,85,11,1.8756913108919782
5387,1,85,12,1.9186337511002118
5388,1,85,13,1.974496676168647
5389,1,85,14,2.039796328710906
5390,1,85,15,2.1112402564118726
5391,1,85,16,2.186281983341505
5392,1,85,17,2.2635305089246964
5393,1,85,18,2.342945568969319
5394,1,85,19,2.425783105383582
5395,1,85,20,2.514294573943234
5396,1,85,21,2.611222626377175
5397,1,85,22,2.7191684251225583
5398,1,85,23,2.8399274020653014
5399,1,85,24,2.9738973448478676
5400,1,85,25,3.1196541437856182
5401,1,85,26,3.27376755789007
5402,1,85,27,3.430895320470834
5403,1,85,28,3.584153822907197
5404,1,85,29,3.7257234177712997
5405,1,85,30,3.8476120209526936
5406,1,85,31,3.942477253125038
5407,1,85,32,4.0043983073147515
5408,1,85,33,4.029495387872778
5409,1,85,34,4.016315931877575
5410,1,85,35,3.9659397149729205
5411,1,85,36,3.8817944801060937
5412,1,85,37,3.7692140637250855
5413,1,85,38,3.6348061921182677
5414,1,85,39,3.485722037278034
5415,1,85,40,3.328930672507067
5416,1,85,41,3.1705972572626058
5417,1,85,42,3.015644917283101
5418,1,85,43,2.867549853507302
5419,1,85,44,2.7283819150496944
5420,1,85,45,2.5990644189873846
5421,1,85,46,2.479793251283175
5422,1,85,47,2.370531362514182
5423,1,85,48,2.2714842983296917
5424,1,85,49,2.1834669490288894
5425,1,85,50,2.1080905531268366
5426,1,85,51,2.047729257335876
5427,1,85,52,2.2858521203374624
5428,1,85,53,2.3214640932462185
5429,1,85,54,2.3576057753600828
5430,1,85,55,2.395265124562785
5431,1,85,56,2.4353530983787723
5432,1,85,57,2.478539157479411
5433,1,85,58,2.525102750663076
5434,1,85,59,1.4960791675044653
5435,1,85,60,1.4366845879873569
5436,1,85,61,1.3829353018579127
5437,1,85,62,1.337101089511464
5438,1,85,63,1.3013187437160445
5439,1,85,64,1.2773259135706232
37376,2,85,1,2.5333602444463645
37377,2,85,2,2.5444007026989075
37378,2,85,3,2.5444124559162917
37379,2,85,4,2.5315955857205665
37380,2,85,5,2.504903606543614
37381,2,85,6,2.4642600862790514
37382,2,85,7,1.8826811385738498
37383,2,85,8,1.8546349757602383
37384,2,85,9,1.8445937471784386
37385,2,85,10,1.8536013099507003
37386,2,85,11,1.8810502253630474
37387,2,85,12,1.924874695212493
37388,2,85,13,1.9819635274244245
37389,2,85,14,2.048722702791562
