,x,y,z,IC
4160,1,66,1,2.3674060269875534
4161,1,66,2,2.3349017825219835
4162,1,66,3,2.298297115200922
4163,1,66,4,2.25775454727627
4164,1,66,5,2.2135927892452023
4165,1,66,6,2.6796079014972216
4166,1,66,7,2.6282120867024115
4167,1,66,8,2.5774485201931547
4168,1,66,9,2.5302643018134554
4169,1,66,10,2.4890409018012623
4170,1,66,11,2.4554041372509308
4171,1,66,12,2.43019219811939
4172,1,66,13,2.413572835339331
4173,1,66,14,2.4052752863508653
4174,1,66,15,2.4048833839656645
4175,1,66,16,2.4121265933191087
4176,1,66,17,2.427106941244152
4177,1,66,18,2.4504116817261385
4178,1,66,19,2.483082113572939
4179,1,66,20,2.5264348730419957
4180,1,66,21,2.5817590430295376
4181,1,66,22,2.649936130618892
4182,1,66,23,2.7310464416733695
4183,1,66,24,2.8240318158166624
4184,1,66,25,2.9264798319820273
4185,1,66,26,3.0345789779022048
4186,1,66,27,3.143270123133253
4187,1,66,28,3.2465905422588017
4188,1,66,29,3.338177126325697
4189,1,66,30,3.411869869164513
4190,1,66,31,3.462339239185512
4191,1,66,32,3.4856544861062835
4192,1,66,33,3.479715499219897
4193,1,66,34,3.4444879141661553
4194,1,66,35,3.382007390610389
4195,1,66,36,3.2961505756240532
4196,1,66,37,3.19220259852803
4197,1,66,38,3.076279226569341
4198,1,66,39,2.9546818247135698
4199,1,66,40,2.833271988853208
4200,1,66,41,2.716948808487912
4201,1,66,42,2.6092956919744963
4202,1,66,43,2.5124378973143906
4203,1,66,44,2.4271201687416424
4204,1,66,45,2.3529809069474044
4205,1,66,46,2.288970026895302
4206,1,66,47,2.233836478612519
4207,1,66,48,2.1866015277024577
4208,1,66,49,2.1469368409035168
4209,1,66,50,2.115381811201739
4210,1,66,51,2.093360134445312
4211,1,66,52,2.082987623595485
4212,1,66,53,2.1226006238370436
4213,1,66,54,2.132357995956695
4214,1,66,55,2.142871394966045
4215,1,66,56,2.1559882046211007
4216,1,66,57,2.173476855731161
4217,1,66,58,2.196825772305194
4218,1,66,59,2.22704987478971
4219,1,66,60,1.3879940327684306
4220,1,66,61,1.3914165334994004
4221,1,66,62,1.3998185043072557
4222,1,66,63,1.4137226915111594
4223,1,66,64,1.4337424037418534
36160,2,66,1,2.3811576493175473
36161,2,66,2,2.3486177560781427
36162,2,66,3,2.3118565406108216
36163,2,66,4,2.271041424695446
36164,2,66,5,2.2265053896610647
36165,2,66,6,2.1788980549697747
36166,2,66,7,2.6308889432459917
36167,2,66,8,2.5775247830667065
36168,2,66,9,2.52805889034127
36169,2,66,10,2.4850128438973647
36170,2,66,11,2.4500909158634943
36171,2,66,12,2.424138028076029
36172,2,66,13,2.407256087953745
36173,2,66,14,2.3990446557337948
36174,2,66,15,2.39891148316831
36175,2,66,16,2.4063875673650514
36176,2,66,17,2.4213816413845555
36177,2,66,18,2.4443203497765666
36178,2,66,19,2.476140850363887
36179,2,66,20,2.51812890516737
36180,2,66,21,2.571623404776468
36181,2,66,22,2.6376331816778515
36182,2,66,23,2.716429827165521
36183,2,66,24,2.8071880402199803
36184,2,66,25,2.9077413733498134
36185,2,66,26,3.014506461567496
36186,2,66,27,3.1226050370549
36187,2,66,28,3.2261837881376354
36188,2,66,29,3.318901857546081
36189,2,66,30,3.3945291499175054
36190,2,66,31,3.4475797925397482
36191,2,66,32,3.4738970857607274
36192,2,66,33,3.471110496136911
36193,2,66,34,3.438901250089162
36194,2,66,35,3.3790386513906743
36195,2,66,36,3.2951806780086828
36196,2,66,37,3.192465100170967
36197,2,66,38,3.0769464624136673
36198,2,66,39,2.9549554503036872
36199,2,66,40,2.832467239240683
36200,2,66,41,2.7145628643807536
36201,2,66,42,2.6050528072797747
36202,2,66,43,2.5063070567705115
36203,2,66,44,2.4193045791196677
36204,2,66,45,2.3438821052223706
36205,2,66,46,2.2791323610552108
36206,2,66,47,2.223879811796773
36207,2,66,48,2.1771509955783825
36208,2,66,49,2.138558276425958
36209,2,66,50,2.108530125811443
36210,2,66,51,2.088345743186632
36211,2,66,52,2.1050599860166463
36212,2,66,53,2.1162977464584762
36213,2,66,54,2.1265667278019196
36214,2,66,55,2.1376011308662832
36215,2,66,56,2.1512540131681095
36216,2,66,57,2.1692994593861097
36217,2,66,58,2.1932296733865564
36218,2,66,59,1.385343957244914
36219,2,66,60,1.3829740893116045
36220,2,66,61,1.3856615534222794
36221,2,66,62,1.3936836228740843
36222,2,66,63,1.4075787481923043
36223,2,66,64,1.4279565184298266
68160,3,66,1,2.395383751652198
68161,3,66,2,2.3627211346277215
68162,3,66,3,2.3257182526995654
68163,3,66,4,2.2845505606867254
68164,3,66,5,2.2395677304080976
68165,3,66,6,2.191441609470793
68166,3,66,7,2.634211141904708
68167,3,66,8,2.578126845665003
68168,3,66,9,2.5262478511259028
68169,3,66,10,2.4812434817716333
68170,3,66,11,2.444904980697415
68171,3,66,12,2.4180924511687967
68172,3,66,13,2.4008493548442544
68173,3,66,14,2.3926510223281254
68174,3,66,15,2.392731930477155
68175,3,66,16,2.400424386756028
68176,3,66,17,2.4154405608317058
68177,3,66,18,2.4380405315665485
68178,3,66,19,2.4690493819505077
68179,3,66,20,2.509713064694579
68180,3,66,21,2.5614114681190543
68181,3,66,22,2.6252732016905167
68182,3,66,23,2.701755857274617
68183,3,66,24,2.7902647092932202
68184,3,66,25,2.8888803749175724
68185,3,66,26,2.9942520595704356
68186,3,66,27,3.1016896521587425
68187,3,66,28,3.205458592888951
68188,3,66,29,3.299250564896033
68189,3,66,30,3.376775396784609
68190,3,66,31,3.4323994046892046
68191,3,66,32,3.461745946295862
68192,3,66,33,3.4621768040324885
68193,3,66,34,3.4330879058956145
68194,3,66,35,3.375977748902206
68195,3,66,36,3.2942781081581707
68196,3,66,37,3.192969604549807
68197,3,66,38,3.078034579566595
68198,3,66,39,2.9558220396277837
68199,3,66,40,2.8324108496477103
68200,3,66,41,2.7130561611399955
68201,3,66,42,2.6017904228301116
68202,3,66,43,2.5012262759973547
68203,3,66,44,2.4125777828831776
68204,3,66,45,2.335883404153806
68205,3,66,46,2.2703838968072185
68206,3,66,47,2.214985404433575
68207,3,66,48,2.1687259198518745
68208,3,66,49,2.131163859895108
68209,3,66,50,2.1026206469017037
68210,3,66,51,2.084232985948532
68211,3,66,52,2.097933030752085
68212,3,66,53,2.109498497349824
68213,3,66,54,2.12010574930943
68214,3,66,55,2.131498112314036
68215,3,66,56,2.145538369398907
68216,3,66,57,2.1640094044030143
68217,3,66,58,2.1884093938833544
68218,3,66,59,1.3810096190567873
68219,3,66,60,1.3776315247808844
68220,3,66,61,1.379626747270645
68221,3,66,62,1.3873070800012148
68222,3,66,63,1.4012258312529404
68223,3,66,64,1.4219879454961248
100160,4,66,1,2.410037889770183
100161,4,66,2,2.3771714759281126
100162,4,66,3,2.3398476576535834
100163,4,66,4,2.2982528929148476
100164,4,66,5,2.252755814605872
100165,4,66,6,2.2040518924456767
100166,4,66,7,2.6381265824207256
100167,4,66,8,2.579217144879687
100168,4,66,9,2.524807454833516
100169,4,66,10,2.4777216681646648
100170,4,66,11,2.4398461374240967
100171,4,66,12,2.4120644141528125
100172,4,66,13,2.39436892524395
100173,4,66,14,2.3861164069825263
100174,4,66,15,2.386371188409742
100175,4,66,16,2.39426706382328
100176,4,66,17,2.409316781542694
100177,4,66,18,2.431608260578435
100178,4,66,19,2.4618468330671543
100179,4,66,20,2.501229821701907
100180,4,66,21,2.5511692548256377
100181,4,66,22,2.6129057649946335
100182,4,66,23,2.687077323584621
100183,4,66,24,2.7733170758420425
100184,4,66,25,2.8699533491350464
100185,4,66,26,2.9738719374624667
100186,4,66,27,3.0805778789754674
100187,4,66,28,3.1844645576665402
100188,4,66,29,3.279266529131189
100189,4,66,30,3.3586438037500868
100190,4,66,31,3.4168238497386865
100191,4,66,32,3.4492166746441106
100192,4,66,33,3.452919798277394
100193,4,66,34,3.4270436725334483
100194,4,66,35,3.3728122035077637
100195,4,66,36,3.293423981754987
100196,4,66,37,3.1936930680592246
100197,4,66,38,3.0795187881070936
100198,4,66,39,2.957257408896843
100199,4,66,40,2.833081314914438
100200,4,66,41,2.7124114777023234
100201,4,66,42,2.5994966050788633
100202,4,66,43,2.4971892409205045
100203,4,66,44,2.406938748033032
100204,4,66,45,2.3289881185415386
100205,4,66,46,2.262730893651195
100206,4,66,47,2.2071607664300306
100207,4,66,48,2.1613332723693794
100208,4,66,49,2.124758341985364
100209,4,66,50,2.097654506260617
100210,4,66,51,2.0810184060803105
100211,4,66,52,2.0905200716865298
100212,4,66,53,2.102231314650541
100213,4,66,54,2.1130003442168968
100214,4,66,55,2.1245845321771077
100215,4,66,56,2.1388605188472622
100216,4,66,57,2.157623197971087
100217,4,66,58,2.1823789626150543
100218,4,66,59,1.3763626945789476
100219,4,66,60,1.3720249678694938
100220,4,66,61,1.373371518122352
100221,4,66,62,1.380747848000369
100222,4,66,63,1.3947212780436755
100223,4,66,64,1.4158912441245273
132160,5,66,1,2.425070327483897
132161,5,66,2,2.391925493348224
132162,5,66,3,2.354207814373545
132163,5,66,4,2.31211754593395
132164,5,66,5,2.266044391443815
132165,5,66,6,2.216708701484515
132166,5,66,7,2.6425798427418354
132167,5,66,8,2.580755133470615
132168,5,66,9,2.5237113834985285
132169,5,66,10,2.4744340960722604
132170,5,66,11,2.434912464865938
132171,5,66,12,2.4060615427227248
132172,5,66,13,2.3878301165474056
132173,5,66,14,2.379462126767572
132174,5,66,15,2.379855185521155
132175,5,66,16,2.3879451407109995
132176,5,66,17,2.4030428752123827
132177,5,66,18,2.4250589278190997
132178,5,66,19,2.454571481293481
132179,5,66,20,2.492720547126779
132180,5,66,21,2.540941415795181
132181,5,66,22,2.6005788102429936
132182,5,66,23,2.6724451466919774
132183,5,66,24,2.7563983318439065
132184,5,66,25,2.8510146108087664
132185,5,66,26,2.9534199778746855
132186,5,66,27,3.0593213013104794
132187,5,66,28,3.16324893746862
132188,5,66,29,3.2589906680850707
132189,5,66,30,3.3401671644339306
132190,5,66,31,3.4008764215205556
132191,5,66,32,3.4363222578250285
132192,5,66,33,3.4433420246216917
132193,5,66,34,3.420761229696275
132194,5,66,35,3.369526077876127
132195,5,66,36,3.292595561043743
132196,5,66,37,3.1946081708816534
132197,5,66,38,3.0813695987238185
132198,5,66,39,2.959232279405681
132199,5,66,40,2.8344516935055624
132200,5,66,41,2.712605891163256
132201,5,66,42,2.598153544321191
132202,5,66,43,2.494183685060306
132203,5,66,44,2.4023805101912874
132204,5,66,45,2.323193737118925
132205,5,66,46,2.2561739608864992
132206,5,66,47,2.20040798160118
132207,5,66,48,2.1549748479490103
132208,5,66,49,2.1193415478113984
132209,5,66,50,2.0936281446684215
132210,5,66,51,2.078694059443231
132211,5,66,52,2.082854425738373
132212,5,66,53,2.0945273811912566
132213,5,66,54,2.105279503733164
132214,5,66,55,2.11688719743147
132215,5,66,56,2.1312451468080864
132216,5,66,57,2.1501635104716836
132217,5,66,58,2.1751591758920203
132218,5,66,59,1.3714651107267701
132219,5,66,60,1.366218267250714
132220,5,66,61,1.3669604742838637
132221,5,66,62,1.3740700716314995
132222,5,66,63,1.3881275507109867
