,x,y,z,IC
0,1,1,1,1.684717045250449
1,1,1,2,1.695507983641587
2,1,1,3,1.7023190661271757
3,1,1,4,1.7056807815381974
4,1,1,5,1.7063227735348125
5,1,1,6,3.718780392387204
6,1,1,7,3.679572794389243
7,1,1,8,3.63108364173022
8,1,1,9,3.5734607340424356
9,1,1,10,3.5072443911872235
10,1,1,11,3.4336149321825227
11,1,1,12,3.3545678270596473
12,1,1,13,3.2729736635752427
13,1,1,14,3.192496928468162
14,1,1,15,3.117369289952717
15,1,1,16,3.052036335815359
16,1,1,17,3.000718016425847
17,1,1,18,2.966939039814193
18,1,1,19,2.953093577871838
19,1,1,20,2.9601074179253786
20,1,1,21,2.987250056308477
21,1,1,22,3.0321305119344992
22,1,1,23,3.090886400388834
23,1,1,24,3.158549481053908
24,1,1,25,3.229546267646356
25,1,1,26,3.2982729817761856
26,1,1,27,3.3596730075831234
27,1,1,28,3.409743789344607
28,1,1,29,3.445909092174494
29,1,1,30,3.4672105244626077
30,1,1,31,3.474296686190111
31,1,1,32,3.469215787769811
32,1,1,33,3.455044154288929
33,1,1,34,3.4354048865295033
34,1,1,35,3.4139449713006935
35,1,1,36,3.3938433407748825
36,1,1,37,3.3774162309751867
37,1,1,38,3.36587065711966
38,1,1,39,3.3592342537941366
39,1,1,40,3.356463489322133
40,1,1,41,3.355706245840084
41,1,1,42,3.3546727907844556
42,1,1,43,3.351054454088306
43,1,1,44,3.342923965479557
44,1,1,45,3.329056079609851
45,1,1,46,3.309120992479038
46,1,1,47,3.2837239179415647
47,1,1,48,3.254288792183107
48,1,1,49,3.222808604551854
49,1,1,50,3.19150554501987
50,1,1,51,3.1624578482143315
51,1,1,52,3.137254826136388
52,1,1,53,3.116736446115963
53,1,1,54,3.10085976476311
54,1,1,55,1.9142670584257395
55,1,1,56,1.8589261949253166
56,1,1,57,1.801346989880751
57,1,1,58,1.7463091386129381
58,1,1,59,1.6988086770315127
59,1,1,60,1.6636013212984053
60,1,1,61,1.644748949765024
61,1,1,62,1.779458725609849
62,1,1,63,1.7935793927296935
63,1,1,64,1.799311098855274
32000,2,1,1,1.694486206720387
32001,2,1,2,1.7043196281078725
32002,2,1,3,1.7104597612488057
32003,2,1,4,1.7134085019616596
32004,2,1,5,1.7138352880366523
32005,2,1,6,1.7124600182338772
32006,2,1,7,3.6716299852473897
32007,2,1,8,3.6215574091674405
32008,2,1,9,3.5627559626514778
32009,2,1,10,3.4957098040111676
32010,2,1,11,3.4215198471773514
32011,2,1,12,3.3420910969404045
32012,2,1,13,3.2602065210902076
32013,2,1,14,3.1794596881122064
32014,2,1,15,3.104039985159673
