,x,y,z,IC
3968,1,63,1,2.3115716931460235
3969,1,63,2,2.273359197002842
3970,1,63,3,2.2324306009248187
3971,1,63,4,2.189182874025037
3972,1,63,5,2.1440651895863816
3973,1,63,6,2.8090150569476715
3974,1,63,7,2.7560981415384624
3975,1,63,8,2.701576846097389
3976,1,63,9,2.648443017176552
3977,1,63,10,2.5992775356700117
3978,1,63,11,2.556044862275581
3979,1,63,12,2.5200273441699017
3980,1,63,13,2.4918946308181056
3981,1,63,14,2.4718800038417745
3982,1,63,15,2.4600174400787003
3983,1,63,16,2.4563836568485846
3984,1,63,17,2.4612897057950347
3985,1,63,18,2.4753767488191833
3986,1,63,19,2.4995887497563505
3987,1,63,20,2.5350179306062386
3988,1,63,21,2.5826431337657314
3989,1,63,22,2.6430026546493246
3990,1,63,23,2.7158580487214206
3991,1,63,24,2.799911269680571
3992,1,63,25,2.892633087426308
3993,1,63,26,2.99024651885954
3994,1,63,27,3.0878870061184625
3995,1,63,28,3.179934589623723
3996,1,63,29,3.260486409129179
3997,1,63,30,3.323914729394934
3998,1,63,31,3.3654400230381647
3999,1,63,32,3.3816430576982373
4000,1,63,33,3.3708455288429637
4001,1,63,34,3.3333049606258873
4002,1,63,35,3.271194148477273
4003,1,63,36,3.188364816831158
4004,1,63,37,3.089925107870938
4005,1,63,38,2.981686557888857
4006,1,63,39,2.8695544451395487
4007,1,63,40,2.7589430245502733
4008,1,63,41,2.654292977439656
4009,1,63,42,2.558752932909914
4010,1,63,43,2.4740623877259553
4011,1,63,44,2.4006433596700703
4012,1,63,45,2.337877093210699
4013,1,63,46,2.284514715859969
4014,1,63,47,2.2391510309868536
4015,1,63,48,2.2006816143047105
4016,1,63,49,2.168666463889464
4017,1,63,50,2.1435382458371883
4018,1,63,51,2.1266175368829523
4019,1,63,52,2.1199278064728553
4020,1,63,53,2.082350250043127
4021,1,63,54,2.086023751572533
4022,1,63,55,2.090374764764787
4023,1,63,56,2.0973885157289573
4024,1,63,57,2.108994308989011
4025,1,63,58,2.1268628356809707
4026,1,63,59,2.1522082744839675
4027,1,63,60,1.3783260164787576
4028,1,63,61,1.3919597962538177
4029,1,63,62,1.4100072182767265
4030,1,63,63,1.43264612054606
4031,1,63,64,1.46023483540095
35968,2,63,1,2.3245962966018903
35969,2,63,2,2.2863187669683724
35970,2,63,3,2.2452051772809662
35971,2,63,4,2.201658500772907
35972,2,63,5,2.1561431059060685
35973,2,63,6,2.1093341316333936
35974,2,63,7,2.758015871034911
35975,2,63,8,2.7005484626125527
35976,2,63,9,2.6448250606734196
35977,2,63,10,2.593565314185262
35978,2,63,11,2.5488083382160394
35979,2,63,12,2.511838226072339
35980,2,63,13,2.4832539566845218
35981,2,63,14,2.4631556932227423
35982,2,63,15,2.4514002172767166
35983,2,63,16,2.4478675161896235
35984,2,63,17,2.452679972692997
35985,2,63,18,2.4663251862479094
35986,2,63,19,2.4896515435956683
35987,2,63,20,2.5237292460850416
35988,2,63,21,2.56959470115796
35989,2,63,22,2.6279188327296135
35990,2,63,23,2.698656186076251
35991,2,63,24,2.780738909350242
35992,2,63,25,2.871876429110548
35993,2,63,26,2.968508198242055
35994,2,63,27,3.0659351979077067
35995,2,63,28,3.158629170415767
35996,2,63,29,3.240690934653511
35997,2,63,30,3.3064048872681258
35998,2,63,31,3.350819763131149
35999,2,63,32,3.3702787054713186
36000,2,63,33,3.362825971472801
36001,2,63,34,3.3284327549212636
36002,2,63,35,3.269008561110008
36003,2,63,36,3.1881938746726144
36004,2,63,37,3.0909602199596873
36005,2,63,38,2.9830706201014765
36006,2,63,39,2.8704728822992585
36007,2,63,40,2.7587071273863915
36008,2,63,41,2.65240613554698
36009,2,63,42,2.554952754686703
36010,2,63,43,2.4683348921785955
