,x,y,z,IC
2048,1,33,1,1.7848749822181962
2049,1,33,2,1.7274411761901343
2050,1,33,3,1.674367401727029
2051,1,33,4,1.6273783032795581
2052,1,33,5,1.5875716446852246
2053,1,33,6,3.7107651446905083
2054,1,33,7,3.6524246307016135
2055,1,33,8,3.5771355700279166
2056,1,33,9,3.487333314684662
2057,1,33,10,3.386170430674327
2058,1,33,11,3.2773837354224327
2059,1,33,12,3.165123280506842
2060,1,33,13,3.0537488558698427
2061,1,33,14,2.9476019913132747
2062,1,33,15,2.850764221179389
2063,1,33,16,2.7668152661254872
2064,1,33,17,2.6986073114235882
2065,1,33,18,2.648073164128471
2066,1,33,19,2.61608619125189
2067,1,33,20,2.6023881310561183
2068,1,33,21,2.605596905390363
2069,1,33,22,2.623300522653336
2070,1,33,23,2.6522354706417746
2071,1,33,24,2.6885394030321845
2072,1,33,25,2.7280594188796754
2073,1,33,26,2.766689942081666
2074,1,33,27,2.800709213915495
2075,1,33,28,2.8270816004199317
2076,1,33,29,2.84369481648311
2077,1,33,30,2.8495068438260627
2078,1,33,31,2.844586321561719
2079,1,33,32,2.8300415799842455
2080,1,33,33,2.80784594920727
2081,1,33,34,2.780578961100374
2082,1,33,35,2.75111301696158
2083,1,33,36,2.722281659094165
2084,1,33,37,2.696567809304842
2085,1,33,38,2.675847821018424
2086,1,33,39,2.6612201617255824
2087,1,33,40,2.652936841788603
2088,1,33,41,2.6504426914067163
2089,1,33,42,2.6525139535180693
2090,1,33,43,2.657475206770526
2091,1,33,44,2.6634640160461163
2092,1,33,45,2.6687072076639997
2093,1,33,46,2.671772001215511
2094,1,33,47,2.67175945367543
2095,1,33,48,2.6684161621447036
2096,1,33,49,2.66215171874143
2097,1,33,50,2.6539623874797345
2098,1,33,51,2.645274067080723
2099,1,33,52,2.637728079517961
2100,1,33,53,2.632940269287059
2101,1,33,54,1.6775869376061197
2102,1,33,55,1.6142239270191088
2103,1,33,56,1.5540720961374226
2104,1,33,57,1.50089522994882
2105,1,33,58,1.458314056586135
2106,1,33,59,1.4295427867817678
2107,1,33,60,1.4171394879790653
2108,1,33,61,1.5435182519979993
2109,1,33,62,1.6177788954532786
2110,1,33,63,1.686207802492962
2111,1,33,64,1.7471524692624734
34048,2,33,1,1.79129352822091
34049,2,33,2,1.7342003567736337
34050,2,33,3,1.6815571592300627
34051,2,33,4,1.6350375842790321
34052,2,33,5,1.5956825533243906
34053,2,33,6,1.5639877267105586
34054,2,33,7,3.6490941501375054
34055,2,33,8,3.570124387076012
34056,2,33,9,3.477283436141437
34057,2,33,10,3.3737516236654295
34058,2,33,11,3.2632271186232
34059,2,33,12,3.149762386543801
34060,2,33,13,3.0375753723282446
34061,2,33,14,2.9308417782081047
34062,2,33,15,2.8334768026363277
34063,2,33,16,2.7489170889584424
34064,2,33,17,2.6799160181256068
34065,2,33,18,2.62836733934906
34066,2,33,19,2.5951728847507947
34067,2,33,20,2.580169239001358
34068,2,33,21,2.5821253921101737
34069,2,33,22,2.5988185285257352
34070,2,33,23,2.6271884672050385
34071,2,33,24,2.6635634704543287
34072,2,33,25,2.7039420702086385
34073,2,33,26,2.7443082765010023
34074,2,33,27,2.780952113826354
34075,2,33,28,2.81076481171766
34076,2,33,29,2.8314787875108145
34077,2,33,30,2.841827006320613
34078,2,33,31,2.8416040964145663
34079,2,33,32,2.831621959288257
34080,2,33,33,2.81356435524909
34081,2,33,34,2.7897566163532392
34082,2,33,35,2.7628767186780188
34083,2,33,36,2.7356410591199687
34084,2,33,37,2.71050139927267
34085,2,33,38,2.689388039028977
34086,2,33,39,2.6735284437827906
34087,2,33,40,2.663360957905491
34088,2,33,41,2.6585511081092577
34089,2,33,42,2.6581049174935742
34090,2,33,43,2.66056135229934
34091,2,33,44,2.664236157608284
34092,2,33,45,2.667483231507802
34093,2,33,46,2.668938151980836
34094,2,33,47,2.6677116867471473
34095,2,33,48,2.663508602058468
34096,2,33,49,2.656657766401599
34097,2,33,50,2.6480519028343354
34098,2,33,51,2.6390076401930056
34099,2,33,52,2.6310670375526843
34100,2,33,53,2.625769071387087
34101,2,33,54,1.6715710364890137
34102,2,33,55,1.6089692800022952
34103,2,33,56,1.5495669494774025
34104,2,33,57,1.4971441831506225
34105,2,33,58,1.4553364885126392
34106,2,33,59,1.4273669591523248
34107,2,33,60,1.4157929557275826
34108,2,33,61,1.5457888940461977
34109,2,33,62,1.620278247064158
34110,2,33,63,1.6889461141380482
34111,2,33,64,1.7501325574521434
66048,3,33,1,1.7976560123667191
66049,3,33,2,1.7408429940674959
66050,3,33,3,1.688584927439626
66051,3,33,4,1.6425066668815238
66052,3,33,5,1.603593357513192
66053,3,33,6,1.5722817287104758
66054,3,33,7,3.6466079668479905
66055,3,33,8,3.5638339229728997
66056,3,33,9,3.4678343282093427
66057,3,33,10,3.3618269279573507
66058,3,33,11,3.2494798626819947
66059,3,33,12,3.1347546978195515
