,x,y,z,IC
4352,1,69,1,2.4167817493366064
4353,1,69,2,2.390452444996335
4354,1,69,3,2.3586673025255718
4355,1,69,4,2.3213333375629377
4356,1,69,5,2.2786160377761417
4357,1,69,6,2.5492832902923777
4358,1,69,7,2.499570304395515
4359,1,69,8,2.4527778205437043
4360,1,69,9,2.4117936794771664
4361,1,69,10,2.378782266135211
4362,1,69,11,2.3550131158172807
4363,1,69,12,2.3408651659355804
4364,1,69,13,2.3359932040344686
4365,1,69,14,2.339615740638812
4366,1,69,15,2.350863479034369
4367,1,69,16,2.3691179094771893
4368,1,69,17,2.394271805274081
4369,1,69,18,2.4268571382494377
4370,1,69,19,2.468008938200769
4371,1,69,20,2.519262202594477
4372,1,69,21,2.582208533347782
4373,1,69,22,2.6580649725761103
4374,1,69,23,2.747225327840089
4375,1,69,24,2.8488711393722683
4376,1,69,25,2.960714057200089
4377,1,69,26,3.0789243765722705
4378,1,69,27,3.1982742573131966
4379,1,69,28,3.312492616830182
4380,1,69,29,3.4147965986872846
4381,1,69,30,3.498536787074332
4382,1,69,31,3.557874266562136
4383,1,69,32,3.588400254211404
4384,1,69,33,3.5876146554166883
4385,1,69,34,3.555197862465718
4386,1,69,35,3.493037904768223
4387,1,69,36,3.405008651119019
4388,1,69,37,3.296529232907523
4389,1,69,38,3.173965111573616
4390,1,69,39,3.0439527607996713
4391,1,69,40,2.912739557813522
4392,1,69,41,2.7856267289685066
4393,1,69,42,2.666586614692841
4394,1,69,43,2.5580985693561407
4395,1,69,44,2.461214511752254
4396,1,69,45,2.375830472160216
4397,1,69,46,2.301109641185311
4398,1,69,47,2.2359800530274723
4399,1,69,48,2.17961951416129
4400,1,69,49,2.131843332597967
4401,1,69,50,2.0933264115839973
4402,1,69,51,2.065617978910823
4403,1,69,52,2.0509406437148816
4404,1,69,53,2.1611917542711856
4405,1,69,54,2.1765609507383195
4406,1,69,55,2.192778614426979
4407,1,69,56,2.2115545763420976
4408,1,69,57,2.234494239276558
4409,1,69,58,2.262900351429884
4410,1,69,59,2.2975854981256862
4411,1,69,60,1.3983998236168018
4412,1,69,61,1.391564884876385
4413,1,69,62,1.3902392362598275
4414,1,69,63,1.3952770267427965
4415,1,69,64,1.4075347361564396
36352,2,69,1,2.4311242611137236
36353,2,69,2,2.404819542501853
36354,2,69,3,2.372940207487242
36355,2,69,4,2.335395044406248
36356,2,69,5,2.2923608210573145
36357,2,69,6,2.244436808721406
