,x,y,z,IC
11456,1,180,1,1.9673176205448168
11457,1,180,2,1.971602924086564
11458,1,180,3,1.9713627192086043
11459,1,180,4,1.9673605934340734
11460,1,180,5,1.9606865930075044
11461,1,180,6,2.3016798660465487
11462,1,180,7,2.2960493103622746
11463,1,180,8,2.2912589962173984
11464,1,180,9,2.2893932690427468
11465,1,180,10,2.292971587917987
11466,1,180,11,2.3045184220032935
11467,1,180,12,2.3261181831895117
11468,1,180,13,2.3590187699586753
11469,1,180,14,2.4033405389381213
11470,1,180,15,2.4579329917700177
11471,1,180,16,2.520401222427769
11472,1,180,17,2.587301036092457
11473,1,180,18,2.6544788158131776
11474,1,180,19,2.717512792696608
11475,1,180,20,2.772198980332084
11476,1,180,21,2.8150194169996814
11477,1,180,22,2.843533182524375
11478,1,180,23,2.856641415863394
11479,1,180,24,2.854694668600746
11480,1,180,25,2.8394319557815044
11481,1,180,26,2.8137628790424656
11482,1,180,27,2.7814241844589165
11483,1,180,28,2.746557401665945
11484,1,180,29,2.713262816792155
11485,1,180,30,2.685185949758691
11486,1,180,31,2.665186015152662
11487,1,180,32,2.6551226809229216
11488,1,180,33,2.6557798140674813
11489,1,180,34,2.666925408418977
11490,1,180,35,2.6874883185673357
11491,1,180,36,2.7158173696378434
11492,1,180,37,2.749978906096761
11493,1,180,38,2.7880460736495922
11494,1,180,39,2.8283372906048436
11495,1,180,40,2.8695716474145287
11496,1,180,41,2.91092369322183
11497,1,180,42,2.95197693065809
11498,1,180,43,2.992591778505816
11499,1,180,44,3.0327173161032492
11500,1,180,45,3.0721847969535396
11501,1,180,46,3.1105234651730242
11502,1,180,47,3.14683530502121
11503,1,180,48,2.030031560162369
11504,1,180,49,2.045681302700588
11505,1,180,50,2.0621042607577937
11506,1,180,51,2.078950098512776
11507,1,180,52,2.0960793483795115
11508,1,180,53,2.1136099664711168
11509,1,180,54,2.1319119275752088
11510,1,180,55,1.7234518798781697
11511,1,180,56,1.6524141339447875
11512,1,180,57,1.5689327173094327
11513,1,180,58,1.4769914704489226
11514,1,180,59,1.3812364616553257
11515,1,180,60,1.286707721045141
11516,1,180,61,1.1985437036019493
11517,1,180,62,1.1216780627313656
11518,1,180,63,1.0605477201625437
11519,1,180,64,1.0188294158180384
43456,2,180,1,1.9585078935003504
43457,2,180,2,1.9638730558220874
43458,2,180,3,1.9648155618935648
43459,2,180,4,1.9620373325499627
43460,2,180,5,1.9565619077564418
43461,2,180,6,1.949582213139797
43462,2,180,7,2.298698205849795
43463,2,180,8,2.29368999262798
43464,2,180,9,2.291650331134942
43465,2,180,10,2.295080875126108
43466,2,180,11,2.3064868587111675
43467,2,180,12,2.3279332687171728
43468,2,180,13,2.360649077046098
43469,2,180,14,2.4047364416281973
43470,2,180,15,2.4590273726603464
43471,2,180,16,2.521110189576908
43472,2,180,17,2.5875249714295263
43473,2,180,18,2.65410431511498
43474,2,180,19,2.7164161836418392
43475,2,180,20,2.7702520777702957
43476,2,180,21,2.812097975753548
43477,2,180,22,2.839528149126409
43478,2,180,23,2.851472602171103
43479,2,180,24,2.848325937670877
43480,2,180,25,2.8318865055634572
43481,2,180,26,2.805136819123045
43482,2,180,27,2.7718964039068203
43483,2,180,28,2.7363937799100246
43484,2,180,29,2.702813161248138
43485,2,180,30,2.6748726428408482
43486,2,180,31,2.6554841695936022
43487,2,180,32,2.64653255124314
43488,2,180,33,2.64879318316928
43489,2,180,34,2.6619885389520057
43490,2,180,35,2.6849647098869895
43491,2,180,36,2.7159538937103576
43492,2,180,37,2.752878844737741
43493,2,180,38,2.793652124901106
43494,2,180,39,2.836426783425857
43495,2,180,40,2.8797650789614617
43496,2,180,41,2.9227063999195195
43497,2,180,42,2.9647323679038466
43498,2,180,43,3.0056436684500594
43499,2,180,44,3.045376972873987
43500,2,180,45,3.0837993699642765
43501,2,180,46,3.1205207262138677
43502,2,180,47,2.033485941431431
43503,2,180,48,2.048778920322057
43504,2,180,49,2.065166738287102
43505,2,180,50,2.0821575216804775
43506,2,180,51,2.099391497386896
43507,2,180,52,2.1167200887501956
43508,2,180,53,2.1342523751728963
43509,2,180,54,1.7708775684037743
43510,2,180,55,1.7142595732286865
43511,2,180,56,1.6419243984023792
43512,2,180,57,1.5570672905095058
43513,2,180,58,1.4637760477693884
43514,2,180,59,1.3668018344912565
43515,2,180,60,1.2712841414532856
43516,2,180,61,1.1824490110466104
43517,2,180,62,1.1053004888766937
43518,2,180,63,1.044324573521265
43519,2,180,64,1.0032230290888688
75456,3,180,1,1.949718197686487
75457,3,180,2,1.9561413329119237
75458,3,180,3,1.9582442919121803
75459,3,180,4,1.956665741306956
75460,3,180,5,1.952361589114624
75461,3,180,6,1.9464581431542454
75462,3,180,7,2.3021983438169054
75463,3,180,8,2.2968802624990006
75464,3,180,9,2.2945457335305557
75465,3,180,10,2.297679676971063
75466,3,180,11,2.3087708645918177
75467,3,180,12,2.3298695301868717
75468,3,180,13,2.3621923125013033
75469,3,180,14,2.4058314975805897
75470,3,180,15,2.459611255675288
75471,3,180,16,2.5211134947516314
75472,3,180,17,2.5868728684692783
75473,3,180,18,2.6527175591958083
75474,3,180,19,2.7142128305526088
75475,3,180,20,2.767150650190218
75476,3,180,21,2.808022721512944
75477,3,180,22,2.8344167529878423
75478,3,180,23,2.845286290247711
75479,3,180,24,2.841061405396067
75480,3,180,25,2.8235885832710323
75481,3,180,26,2.795910349960074
75482,3,180,27,2.7619155294594333
75483,3,180,28,2.725906775449302
75484,3,180,29,2.692141172991688
75485,3,180,30,2.6644011566523975
75486,3,180,31,2.6456467481739683
75487,3,180,32,2.637787243056599
75488,3,180,33,2.6415929306470978
75489,3,180,34,2.656747779215652
75490,3,180,35,2.682025050469262
75491,3,180,36,2.71555215552448
75492,3,180,37,2.7551208215023477
75493,3,180,38,2.7984950801002615
75494,3,180,39,2.843673007846299
75495,3,180,40,2.889067826790121
75496,3,180,41,2.9335883137895227
75497,3,180,42,2.9766152273779345
75498,3,180,43,3.0178871000213845
75499,3,180,44,3.0573227855462046
75500,3,180,45,3.0948175485270064
75501,3,180,46,3.130052905171502
75502,3,180,47,2.051030818624195
75503,3,180,48,2.067175024363088
75504,3,180,49,2.0842623543061936
75505,3,180,50,2.1017892347531535
75506,3,180,51,2.1193841240922655
75507,3,180,52,2.136886439217483
75508,3,180,53,2.1543932750726205
75509,3,180,54,1.7619613924268052
75510,3,180,55,1.704320292983791
75511,3,180,56,1.6308091631655717
75512,3,180,57,1.5447133910753266
75513,3,180,58,1.4502181319783989
75514,3,180,59,1.3521726171175452
75515,3,180,60,1.2558087169885483
75516,3,180,61,1.166433308855571
75517,3,180,62,1.0891147680786628
75518,3,180,63,1.0283831194081265
75519,3,180,64,0.9879613746798035
107456,4,180,1,1.9409312643270649
107457,4,180,2,1.9483898868883456
107458,4,180,3,1.9516303392277559
107459,4,180,4,1.9512266340042983
107460,4,180,5,1.9480661093333185
107461,4,180,6,1.9432080265826164
107462,4,180,7,2.3065081013624362
107463,4,180,8,2.3007886635336297
107464,4,180,9,2.298039129892881
107465,4,180,10,2.3007287003948935
107466,4,180,11,2.3113323765129854
107467,4,180,12,2.3318902178251553
107468,4,180,13,2.3636130314835366
107469,4,180,14,2.406591483836752
107470,4,180,15,2.4596515148620934
107471,4,180,16,2.520378987860396
107472,4,180,17,2.585313488744912
107473,4,180,18,2.650288267699905
107474,4,180,19,2.710873614826331
107475,4,180,20,2.7628671325497054
107476,4,180,21,2.802768231402548
107477,4,180,22,2.828176480267409
107478,4,180,23,2.838063772930395
107479,4,180,24,2.832887125077311
107480,4,180,25,2.8145299162862187
107481,4,180,26,2.7860816373014567
107482,4,180,27,2.751486669518144
107483,4,180,28,2.7151085841680116
107484,4,180,29,2.681265845122601
107485,4,180,30,2.6537965153348435
107486,4,180,31,2.63570356598462
107487,4,180,32,2.6289196969703803
107488,4,180,33,2.6342131259298838
107489,4,180,34,2.6512361329624254
107490,4,180,35,2.6786990481931845
107491,4,180,36,2.714636477595101
107492,4,180,37,2.7567219989389384
107493,4,180,38,2.802583637115598
107494,4,180,39,2.8500754824930556
107495,4,180,40,2.897470178957866
107496,4,180,41,2.9435511221935675
107497,4,180,42,2.9875998671442128
107498,4,180,43,3.029290920753117
107499,4,180,44,3.0685203171576063
107500,4,180,45,3.105204071388301
107501,4,180,46,3.139086420738595
107502,4,180,47,2.0682316054325423
107503,4,180,48,2.0851793038224713
107504,4,180,49,2.102927474309859
107505,4,180,50,2.12095935815768
107506,4,180,51,2.138889286579127
107507,4,180,52,2.156541731068044
107508,4,180,53,2.173998641320193
107509,4,180,54,1.7522434129884483
107510,4,180,55,1.6936800041881201
107511,4,180,56,1.6191154840812263
107512,4,180,57,1.531919378949738
107513,4,180,58,1.4363673913155708
107514,4,180,59,1.3373995695022363
107515,4,180,60,1.2403328669677085
107516,4,180,61,1.1505480489225552
107517,4,180,62,1.0731716001665417
107518,4,180,63,1.0127724122814392
107519,4,180,64,0.9730909183049122
139456,5,180,1,1.932130345415964
139457,5,180,2,1.9406015442328806
139458,5,180,3,1.9449560117141218
139459,5,180,4,1.9457019001678706
