,x,y,z,IC
2944,1,47,1,1.9835461908980005
2945,1,47,2,1.9255353542219598
2946,1,47,3,1.870936707458073
2947,1,47,4,1.8210703974706322
2948,1,47,5,1.7768056623043604
2949,1,47,6,3.4071726563061486
2950,1,47,7,3.3500810220665356
2951,1,47,8,3.281076937226406
2952,1,47,9,3.2030795343323613
2953,1,47,10,3.1193233004803265
2954,1,47,11,3.033138213721936
2955,1,47,12,2.9477681869286054
2956,1,47,13,2.866236995271154
2957,1,47,14,2.791260584268096
2958,1,47,15,2.7251961323075626
2959,1,47,16,2.6700129167275515
2960,1,47,17,2.6272687111465385
2961,1,47,18,2.5980781693431645
2962,1,47,19,2.5830657209988748
2963,1,47,20,2.582303593304409
2964,1,47,21,2.5952439780192154
2965,1,47,22,2.6206613091295274
2966,1,47,23,2.6566245657012506
2967,1,47,24,2.7005194491307836
2968,1,47,25,2.7491358930650627
2969,1,47,26,2.798828117746011
2970,1,47,27,2.845743530391374
2971,1,47,28,2.8861049316818925
2972,1,47,29,2.916519711447284
2973,1,47,30,2.9342819365324027
2974,1,47,31,2.9376299936226773
2975,1,47,32,2.925924632511185
2976,1,47,33,2.8997199127713094
2977,1,47,34,2.8607118680086026
2978,1,47,35,2.811565069697184
2979,1,47,36,2.7556335469572777
2980,1,47,37,2.696607313043057
2981,1,47,38,2.6381268033579692
2982,1,47,39,2.5834130615066404
2983,1,47,40,2.5349605030671087
2984,1,47,41,2.494331467746493
2985,1,47,42,2.4620784448144857
2986,1,47,43,2.4378025972994006
2987,1,47,44,2.420338413099472
2988,1,47,45,2.4080366507492617
2989,1,47,46,2.3991037866874816
2990,1,47,47,2.3919479790157263
2991,1,47,48,2.3854804034492942
2992,1,47,49,2.3793269507195416
2993,1,47,50,2.3739179071858203
2994,1,47,51,2.370440628125883
2995,1,47,52,2.3706599079605266
2996,1,47,53,1.8654348242615921
2997,1,47,54,1.8314106675590744
2998,1,47,55,1.797750510794922
2999,1,47,56,1.7672718361427489
3000,1,47,57,1.7428179432511257
3001,1,47,58,1.727042831500439
3002,1,47,59,1.722195923709372
3003,1,47,60,1.3727736849421106
3004,1,47,61,1.4323459828108014
3005,1,47,62,1.4925773756041265
3006,1,47,63,1.5518678429676305
3007,1,47,64,1.6092566605884813
34944,2,47,1,1.9921582905234696
34945,2,47,2,1.9342899257899295
34946,2,47,3,1.8797821483276214
34947,2,47,4,1.8299383183425064
34948,2,47,5,1.7856159329391468
34949,2,47,6,1.7473680875309583
34950,2,47,7,3.3481621069543084
34951,2,47,8,3.2751199611430026
34952,2,47,9,3.193649727168416
34953,2,47,10,3.1070851114471054
34954,2,47,11,3.018783184089894
34955,2,47,12,2.931942464745644
34956,2,47,13,2.8494773300608847
34957,2,47,14,2.7739467961208817
34958,2,47,15,2.707526131590704
34959,2,47,16,2.6520035769962984
34960,2,47,17,2.6087826112372023
34961,2,47,18,2.5788728435649104
34962,2,47,19,2.5628590355762046
34963,2,47,20,2.5608466132675924
34964,2,47,21,2.5723915188955733
34965,2,47,22,2.5964304608223068
34966,2,47,23,2.631232844960414
34967,2,47,24,2.674396724646508
34968,2,47,25,2.7229075241198744
34969,2,47,26,2.77327043189594
34970,2,47,27,2.8217163593579384
34971,2,47,28,2.864468956150138
34972,2,47,29,2.8980484339664825
34973,2,47,30,2.91957893126182
34974,2,47,31,2.927061558768705
34975,2,47,32,2.9195761605447053
34976,2,47,33,2.8973814289756787
34977,2,47,34,2.8618946415883686
34978,2,47,35,2.8155474332730885
34979,2,47,36,2.7615305552823184
34980,2,47,37,2.7034560764875217
34981,2,47,38,2.6449775940531466
34982,2,47,39,2.5894158143490786
34983,2,47,40,2.539437155634528
34984,2,47,41,2.49682656742529
34985,2,47,42,2.462383313540883
34986,2,47,43,2.4359516915541573
34987,2,47,44,2.4165799034448625
34988,2,47,45,2.402782233738346
34989,2,47,46,2.392864961773671
34990,2,47,47,2.385267218449518
34991,2,47,48,2.378865704318804
34992,2,47,49,2.3731972315187044
34993,2,47,50,2.3685647870459245
34994,2,47,51,2.366009608442392
34995,2,47,52,2.3671512337390785
34996,2,47,53,1.8573776041591628
34997,2,47,54,1.8243461487401866
34998,2,47,55,1.7916624775841148
34999,2,47,56,1.7621535827004202
35000,2,47,57,1.738675735720127
35001,2,47,58,1.7238950294066306
35002,2,47,59,1.7200675454800058
35003,2,47,60,1.3719699639733458
35004,2,47,61,1.4315377647985914
35005,2,47,62,1.4919358192767729
35006,2,47,63,1.5515662069650096
35007,2,47,64,1.6094604490193478
66944,3,47,1,2.001106651037439
66945,3,47,2,1.943303138904065
66946,3,47,3,1.8888159512581373
66947,3,47,4,1.8389344316189797
66948,3,47,5,1.7945061749839983
66949,3,47,6,1.75607777758415
66950,3,47,7,3.3471657368610077
66951,3,47,8,3.2699531595374576
66952,3,47,9,3.1848682422244026
66953,3,47,10,3.0953537460036085
66954,3,47,11,3.004803693323255
66955,3,47,12,2.9163800890132276
66956,3,47,13,2.8328948875798297
66957,3,47,14,2.7567545286390294
66958,3,47,15,2.6899536691434194
66959,3,47,16,2.634097671796622
66960,3,47,17,2.590431019688388
66961,3,47,18,2.5598513286081706
66962,3,47,19,2.5428953685916933
66963,3,47,20,2.539693094502492
66964,3,47,21,2.5498962383801795
66965,3,47,22,2.5725974829398983
66966,3,47,23,2.606262749488551
66967,3,47,24,2.6487013335362226
66968,3,47,25,2.6970958893720574
66969,3,47,26,2.7481068409146983
66970,3,47,27,2.7980547523457457
66971,3,47,28,2.8431712683753636
66972,3,47,29,2.879896561878678
66973,3,47,30,2.905190983950131
66974,3,47,31,2.916822664019134
66975,3,47,32,2.9135923949806153
66976,3,47,33,2.895462653835863
66977,3,47,34,2.8635685115388863
