,x,y,z,IC
10048,1,158,1,2.309504264245911
10049,1,158,2,2.336198228767329
10050,1,158,3,2.3541811036839437
10051,1,158,4,2.362396559936294
10052,1,158,5,2.360711004073341
10053,1,158,6,2.2762963431278256
10054,1,158,7,2.265145810951041
10055,1,158,8,2.26544843858389
10056,1,158,9,2.279375432305564
10057,1,158,10,2.308769643488902
10058,1,158,11,2.3548490655607144
10059,1,158,12,2.417938827226472
10060,1,158,13,2.497270105854203
10061,1,158,14,2.590878462921399
10062,1,158,15,2.6956234928557645
10063,1,158,16,2.80733760934627
10064,1,158,17,2.921096015126425
10065,1,158,18,3.0315844469313267
10066,1,158,19,3.1335282094081993
10067,1,158,20,3.2221371013605085
10068,1,158,21,3.2935173749630087
10069,1,158,22,3.3450044381729347
10070,1,158,23,3.3753784090252568
10071,1,158,24,3.3849378796934166
10072,1,158,25,3.3754237146256836
10073,1,158,26,3.349802312191847
10074,1,158,27,3.3119342530554197
10075,1,158,28,3.266167519331719
10076,1,158,29,3.2169027888148656
10077,1,158,30,3.168180626025877
10078,1,158,31,3.1233364355806565
10079,1,158,32,3.0847593725256983
10080,1,158,33,3.0537773342732546
10081,1,158,34,3.030673584301531
10082,1,158,35,3.0148236964165935
10083,1,158,36,3.004926599523465
10084,1,158,37,2.999292503609396
10085,1,158,38,2.996144807172571
10086,1,158,39,2.993893395651072
10087,1,158,40,2.991342883891691
10088,1,158,41,2.9878103767109785
10089,1,158,42,2.983141598850045
10090,1,158,43,2.9776297214231002
10091,1,158,44,2.971855680764208
10092,1,158,45,2.966480202708481
10093,1,158,46,2.962024512878193
10094,1,158,47,2.9586779034369886
10095,1,158,48,2.9561658099486774
10096,1,158,49,2.3718379278271127
10097,1,158,50,2.3787735649469726
10098,1,158,51,2.3795353886504467
10099,1,158,52,2.374337679207943
10100,1,158,53,2.36370268673748
10101,1,158,54,2.3484909449740217
10102,1,158,55,2.3298866636297832
10103,1,158,56,1.5347407968095363
10104,1,158,57,1.4657078711732183
10105,1,158,58,1.3926131941167397
10106,1,158,59,1.3193264066539059
10107,1,158,60,1.249812588238471
10108,1,158,61,1.1879086402296863
10109,1,158,62,1.1371117935964674
10110,1,158,63,1.1003915316212813
10111,1,158,64,1.080033321828522
42048,2,158,1,2.2945654145560783
42049,2,158,2,2.323557055981937
42050,2,158,3,2.3440123555368815
42051,2,158,4,2.354763694524024
42052,2,158,5,2.3555652336176363
42053,2,158,6,2.3470625062449995
42054,2,158,7,2.25834160662485
42055,2,158,8,2.260693662288828
42056,2,158,9,2.2767274113306595
42057,2,158,10,2.3082514429128778
42058,2,158,11,2.3564542875920083
42059,2,158,12,2.4216338896126093
42060,2,158,13,2.502993299989501
42061,2,158,14,2.598535867014175
42062,2,158,15,2.705082619991317
42063,2,158,16,2.81842036933117
42064,2,158,17,2.9335730377697327
42065,2,158,18,3.0451729578935156
42066,2,158,19,3.1478954185658248
42067,2,158,20,3.2369104637424733
42068,2,158,21,3.3083021788501594
42069,2,158,22,3.3594080777887956
42070,2,158,23,3.389039560839633
42071,2,158,24,3.3975577886754458
42072,2,158,25,3.3867960699447712
42073,2,158,26,3.359837880775532
42074,2,158,27,3.3206766236404905
42075,2,158,28,3.273797004550192
42076,2,158,29,3.2237266841285748
42077,2,158,30,3.1746095119726503
42078,2,158,31,3.1298478613702905
42079,2,158,32,3.0918518705295095
42080,2,158,33,3.061919076832279
42081,2,158,34,3.0402509190842815
42082,2,158,35,3.0260951445714164
42083,2,158,36,3.0179876001984947
42084,2,158,37,3.0140552466887267
42085,2,158,38,3.0123360020233156
42086,2,158,39,3.0110709380946927
42087,2,158,40,3.0089303207842018
42088,2,158,41,3.0051460692832412
42089,2,158,42,2.9995377917831134
42090,2,158,43,2.9924355414764587
42091,2,158,44,2.984517564729236
42092,2,158,45,2.9765934595839196
42093,2,158,46,2.96937064206314
42094,2,158,47,2.9632438161545718
42095,2,158,48,2.3726145117597266
42096,2,158,49,2.386797251714792
42097,2,158,50,2.394899708464819
42098,2,158,51,2.396865046901066
42099,2,158,52,2.3928731126940486
42100,2,158,53,2.3833973597576357
42101,2,158,54,2.3692380426764243
42102,2,158,55,1.5889133386965872
42103,2,158,56,1.526845278397151
42104,2,158,57,1.457100601462111
42105,2,158,58,1.383325053883309
42106,2,158,59,1.3094810053543684
42107,2,158,60,1.2396188638658627
42108,2,158,61,1.1776477807549477
42109,2,158,62,1.1271196759516227
42110,2,158,63,1.0910380888018791
42111,2,158,64,1.071700322603274
74048,3,158,1,2.2791278967180277
74049,3,158,2,2.3103417572650775
74050,3,158,3,2.333196278323232
74051,3,158,4,2.346413420847152
74052,3,158,5,2.3496361125745846
74053,3,158,6,2.343404756874607
74054,3,158,7,2.2522672616407498
74055,3,158,8,2.2566345822860137
74056,3,158,9,2.27471877183459
74057,3,158,10,2.3082909907227
74058,3,158,11,2.358509114893892
74059,3,158,12,2.4256450491826778
74060,3,158,13,2.50887729044502
74061,3,158,14,2.606182769607725
74062,3,158,15,2.714351486739157
74063,3,158,16,2.8291332105945264
74064,3,158,17,2.945509305874376
74065,3,158,18,3.058066667938917
74066,3,158,19,3.161436926883547
74067,3,158,20,3.250754430929109
74068,3,158,21,3.3220824276559986
74069,3,158,22,3.3727590186878755
74070,3,158,23,3.4016227420690983
74071,3,158,24,3.4090910961194596
74072,3,158,25,3.397082316877678
74073,3,158,26,3.368789124382991
74074,3,158,27,3.3283306146076126
74075,3,158,28,3.280322746909287
74076,3,158,29,3.2294171157961964
74077,3,158,30,3.179860706630086
74078,3,158,31,3.1351257394334127
74079,3,158,32,3.0976489953577087
74080,3,158,33,3.0687054959316344
74081,3,158,34,3.048423999376536
74082,3,158,35,3.0359337987897153
74083,3,158,36,3.029616124503718
74084,3,158,37,3.0274211805900197
74085,3,158,38,3.027205053463549
74086,3,158,39,3.0270402348254337
74087,3,158,40,3.0254592557384004
74088,3,158,41,3.0216020361401865
74089,3,158,42,3.015252393699649
74090,3,158,43,3.006765610459544
74091,3,158,44,2.996904707098101
74092,3,158,45,2.986615926332945
74093,3,158,46,2.9767821088501356
74094,3,158,47,2.96799505828074
