,x,y,z,IC
19520,1,306,1,2.319761701272267
19521,1,306,2,2.3949347262374143
19522,1,306,3,2.4532486563945346
19523,1,306,4,2.49423117842419
19524,1,306,5,2.518411609393501
19525,1,306,6,2.2803727529952367
19526,1,306,7,2.2540213730577916
19527,1,306,8,2.2352122907875165
19528,1,306,9,2.2282559843532823
19529,1,306,10,2.2363795399988136
19530,1,306,11,2.261373739539115
19531,1,306,12,2.3033943899131666
19532,1,306,13,2.36093765297837
19533,1,306,14,2.430988230477797
19534,1,306,15,2.509318887849182
19535,1,306,16,2.5909025786408924
19536,1,306,17,2.6703865190231273
19537,1,306,18,2.742572376172082
19538,1,306,19,2.8028487686352945
19539,1,306,20,2.847531050740984
19540,1,306,21,2.8740774966982796
19541,1,306,22,2.881168458740622
19542,1,306,23,2.8686534035878015
19543,1,306,24,2.8373874417735268
19544,1,306,25,2.788991858404593
19545,1,306,26,2.7255806221059236
19546,1,306,27,2.649496073550726
19547,1,306,28,2.563092040972486
19548,1,306,29,2.4685924119287375
19549,1,306,30,2.3680393236531105
19550,1,306,31,2.2633296937620866
19551,1,306,32,2.1563240366791447
19552,1,306,33,2.0489994883529716
19553,1,306,34,1.9436113520778417
19554,1,306,35,1.842825295969738
19555,1,306,36,1.7497858265574662
19556,1,306,37,1.6680953019694973
19557,1,306,38,1.6016903129258093
19558,1,306,39,1.5546170227373148
19559,1,306,40,1.5307220250757763
19560,1,306,41,1.5332884590367568
19561,1,306,42,2.0136398292045357
19562,1,306,43,2.0739834160001593
19563,1,306,44,2.1368137748072984
19564,1,306,45,2.199025980055171
19565,1,306,46,2.2572118075691106
19566,1,306,47,2.307943419403177
19567,1,306,48,2.348096085132002
19568,1,306,49,1.873847182114169
19569,1,306,50,1.821034695285464
19570,1,306,51,1.773804931482409
19571,1,306,52,1.7341517417029328
19572,1,306,53,1.702923415449175
19573,1,306,54,1.6798584037746156
19574,1,306,55,1.6637519597853312
19575,1,306,56,1.6527243332105992
19576,1,306,57,1.6445490230064563
19577,1,306,58,1.6369935156595494
19578,1,306,59,1.6281256127614447
19579,1,306,60,1.6165456110547294
19580,1,306,61,1.6015170603590219
19581,1,306,62,1.582984678080842
19582,1,306,63,1.5614848871107674
19583,1,306,64,1.5379699120656638
51520,2,306,1,2.334314845550605
51521,2,306,2,2.407162322767245
51522,2,306,3,2.462831817299539
51523,2,306,4,2.50093254537593
51524,2,306,5,2.522086316198128
51525,2,306,6,2.527806992052959
51526,2,306,7,2.2787865755219543
51527,2,306,8,2.258096134659572
51528,2,306,9,2.2489727498099032
51529,2,306,10,2.254791322943077
51530,2,306,11,2.2774815830346737
51531,2,306,12,2.317313077874108
51532,2,306,13,2.372858031163828
51533,2,306,14,2.4411326562314883
51534,2,306,15,2.517896358070998
51535,2,306,16,2.5980701056564395
51536,2,306,17,2.67622240892705
51537,2,306,18,2.7470653402166803
51538,2,306,19,2.805904507732358
51539,2,306,20,2.8489954201265784
51540,2,306,21,2.8737729415277364
51541,2,306,22,2.8789384549388766
51542,2,306,23,2.8644084195647648
51543,2,306,24,2.831145628655587
51544,2,306,25,2.7809083229124063
51545,2,306,26,2.715960645599689
51546,2,306,27,2.6387897998880727
51547,2,306,28,2.55187066076336
51548,2,306,29,2.457508370594696
51549,2,306,30,2.3577752276094066
51550,2,306,31,2.2545420876881526
51551,2,306,32,2.149588873697036
51552,2,306,33,2.0447658338560215
51553,2,306,34,1.9421687021357072
51554,2,306,35,1.844288026279548
51555,2,306,36,1.7540959875442026
51556,2,306,37,1.6750425660970294
51557,2,306,38,1.6109456972099696
51558,2,306,39,1.5657753502223153
51559,2,306,40,1.5433471713159732
51560,2,306,41,1.546955362079165
51561,2,306,42,1.9954813225174661
51562,2,306,43,2.057280748770424
51563,2,306,44,2.1215032726284377
51564,2,306,45,2.184982464935827
51565,2,306,46,2.2442684497313348
51566,2,306,47,2.2959164685470697
51567,2,306,48,2.3368117714264045
51568,2,306,49,1.8954881415120635
51569,2,306,50,1.8415561251556187
51570,2,306,51,1.7929555483187145
51571,2,306,52,1.7517480554268037
51572,2,306,53,1.7188500517265775
51573,2,306,54,1.6940641106138052
51574,2,306,55,1.6762420593562493
51575,2,306,56,1.663550616022961
51576,2,306,57,1.653798205855278
51577,2,306,58,1.6447753917791634
51578,2,306,59,1.6345619197003929
51579,2,306,60,1.6217604474380016
51580,2,306,61,1.6056294241689029
51581,2,306,62,1.5861034087867887
51582,2,306,63,1.5637060055820284
51583,2,306,64,1.5393760967127068
83520,3,306,1,2.348146841316
83521,3,306,2,2.4186265590779024
83522,3,306,3,2.4716333562567656
83523,3,306,4,2.5068572305309273
83524,3,306,5,2.5250102171764057
83525,3,306,6,2.5277012634887646
83526,3,306,7,2.3032257833725036
83527,3,306,8,2.2806534135678005
83528,3,306,9,2.2693617090860805
83529,3,306,10,2.2728706667268104
83530,3,306,11,2.2932480957768
83531,3,306,12,2.330878139440021
83532,3,306,13,2.3844112752572824
83533,3,306,14,2.4508981927755524
83534,3,306,15,2.526088023560388
83535,3,306,16,2.60485233155529
83536,3,306,17,2.681682483837092
83537,3,306,18,2.75120119825047
83538,3,306,19,2.808629933770955
83539,3,306,20,2.8501620391386315
83540,3,306,21,2.873205911586281
83541,3,306,22,2.8764807595157156
83542,3,306,23,2.8599673417529625
83543,3,306,24,2.8247345749095194
83544,3,306,25,2.772677706095954
83545,3,306,26,2.7062129605464706
83546,3,306,27,2.6279761291521115
83547,3,306,28,2.540568338571467
83548,3,306,29,2.4463820614137237
83549,3,306,30,2.347525891509977
83550,3,306,31,2.245849903886132
83551,3,306,32,2.1430569616571917
83552,3,306,33,2.0408714521869933
83553,3,306,34,1.9412275539951016
83554,3,306,35,1.8464355150186624
83555,3,306,36,1.7592870065182222
83556,3,306,37,1.6830689922592368
83557,3,306,38,1.6214685249313794
83558,3,306,39,1.5783666529706215
83559,3,306,40,1.5575360429943934
83560,3,306,41,1.5622717901490835
83561,3,306,42,1.9773237580477754
83562,3,306,43,2.040633334304016
83563,3,306,44,2.1063094142664602
83564,3,306,45,2.171121555353527
83565,3,306,46,2.2315756028604796
83566,3,306,47,2.284207359060752
83567,3,306,48,2.325909824085107
83568,3,306,49,1.9163641236864795
83569,3,306,50,1.8613490310207075
83570,3,306,51,1.811416123078466
83571,3,306,52,1.7686930229848976
83572,3,306,53,1.7341628684549695
83573,3,306,54,1.7076914807053265
83574,3,306,55,1.6881869303438994
83575,3,306,56,1.6738626081976837
83576,3,306,57,1.6625625555690793
83577,3,306,58,1.6521015004734718
83578,3,306,59,1.6405725048483784
83579,3,306,60,1.6265821064342911
83580,3,306,61,1.6093851740999556
83581,3,306,62,1.5889074856447156
83582,3,306,63,1.565660928736775
83583,3,306,64,1.5405717585863188
115520,4,306,1,2.361172187940722
115521,4,306,2,2.429251850770374
115522,4,306,3,2.4795883358927204
115523,4,306,4,2.511951371587469
115524,4,306,5,2.5271406388249287
115525,4,306,6,2.5268562806447004
115526,4,306,7,2.3273057669068837
115527,4,306,8,2.302851206368354
115528,4,306,9,2.2893904721137366
115529,4,306,10,2.2905858519053472
115530,4,306,11,2.3086423096460074
115531,4,306,12,2.3440594244407693
115532,4,306,13,2.395568164404703
115533,4,306,14,2.4602567680437173
115534,4,306,15,2.53386734544809
115535,4,306,16,2.6112248393157516
115536,4,306,17,2.6867452539993906
115537,4,306,18,2.7549623897195525
115538,4,306,19,2.811012559087253
115539,4,306,20,2.8510246922792506
115540,4,306,21,2.872377608503908
115541,4,306,22,2.8738049597275803
115542,4,306,23,2.855348814561467
115543,4,306,24,2.8181822523412934
115544,4,306,25,2.764337101358624
115545,4,306,26,2.6963830652661445
115546,4,306,27,2.617107748104202
115547,4,306,28,2.5292432911147698
115548,4,306,29,2.435275230402633
115549,4,306,30,2.33735438017871
115550,4,306,31,2.2373152571815593
115551,4,306,32,2.1367872934961945
115552,4,306,33,2.037370282609733
115553,4,306,34,1.9408352186099025
115554,4,306,35,1.849307307411688
115555,4,306,36,1.7653899995897442
115556,4,306,37,1.692197070539391
115557,4,306,38,1.6332728817789206
115558,4,306,39,1.5923971726319839
115559,4,306,40,1.5732878367940475
115560,4,306,41,1.8994523590430703
115561,4,306,42,1.9591852345234355
115562,4,306,43,2.0240580193008384
115563,4,306,44,2.0912480217576537
