,x,y,z,IC
17600,1,276,1,2.4186064392047895
17601,1,276,2,2.4704812224723893
17602,1,276,3,2.5076858037232768
17603,1,276,4,2.531135695696334
17604,1,276,5,2.5424219396247643
17605,1,276,6,2.1965242852125355
17606,1,276,7,2.242730329795511
17607,1,276,8,2.3132945044229203
17608,1,276,9,2.405573535996048
17609,1,276,10,2.515041984522325
17610,1,276,11,2.6357360587049943
17611,1,276,12,2.760847720445191
17612,1,276,13,2.8833956837873562
17613,1,276,14,2.996892028390779
17614,1,276,15,3.095925916010927
17615,1,276,16,3.176598713094465
17616,1,276,17,3.2367657278199817
17617,1,276,18,3.276065761667533
17618,1,276,19,3.295747142008908
17619,1,276,20,3.298324139874973
17620,1,276,21,3.2871174074348253
17621,1,276,22,3.265743881692101
17622,1,276,23,3.2376242577404195
17623,1,276,24,3.2055697050296836
17624,1,276,25,3.1714952975467643
17625,1,276,26,3.1362879779011075
17626,1,276,27,3.099834738876732
17627,1,276,28,3.0611952363339143
17628,1,276,29,3.0188851280583027
17629,1,276,30,2.9712242801886912
17630,1,276,31,2.9166988612331255
17631,1,276,32,2.854288437969851
17632,1,276,33,2.7837176391376466
17633,1,276,34,2.705605051619988
17634,1,276,35,2.6214975082674354
17635,1,276,36,2.5337933994151416
17636,1,276,37,2.445571889051211
17637,1,276,38,2.3603542786849636
17638,1,276,39,2.2818283348989623
17639,1,276,40,2.2135661241854114
17640,1,276,41,2.1587615137389045
17641,1,276,42,2.1200063362388235
17642,1,276,43,1.7966563573375423
17643,1,276,44,1.8507646945175453
17644,1,276,45,1.9154741352975746
17645,1,276,46,1.9873003996656962
17646,1,276,47,2.0619903614137582
17647,1,276,48,2.134877400186236
17648,1,276,49,2.2013116378134536
17649,1,276,50,1.5292819754314226
17650,1,276,51,1.4460892463620332
17651,1,276,52,1.3698230808795375
17652,1,276,53,1.3042005446941947
17653,1,276,54,1.2517089333698983
17654,1,276,55,1.2134187541394394
17655,1,276,56,1.1889570909939262
17656,1,276,57,1.1766404240074284
17657,1,276,58,1.1737466341159282
17658,1,276,59,1.1768895507693484
17659,1,276,60,1.1824480764681709
17660,1,276,61,1.186997013747717
17661,1,276,62,1.1876886966726619
17662,1,276,63,1.1825429195055057
17663,1,276,64,1.17061613489867
49600,2,276,1,2.4266387789241906
49601,2,276,2,2.47730206536442
49602,2,276,3,2.5129371176210205
49603,2,276,4,2.534487339608121
49604,2,276,5,2.5435856210646515
49605,2,276,6,2.542347146855323
49606,2,276,7,2.2635727528849463
49607,2,276,8,2.3337031626997486
49608,2,276,9,2.4251134412161126
49609,2,276,10,2.533331938114301
49610,2,276,11,2.6524521509771413
49611,2,276,12,2.7757191290909713
49612,2,276,13,2.8961961032016754
49613,2,276,14,3.007430522272229
49614,2,276,15,3.104040755897576
49615,2,276,16,3.1821568981837722
49616,2,276,17,3.2396695299354943
49617,2,276,18,3.2762660325405335
49618,2,276,19,3.293261527124587
49619,2,276,20,3.293257031229545
49620,2,276,21,3.2796776607176614
49621,2,276,22,3.256256167659156
49622,2,276,23,3.22653045787156
49623,2,276,24,3.193417934312076
49624,2,276,25,3.1589157790327875
49625,2,276,26,3.123956865605951
49626,2,276,27,3.0884288088046103
49627,2,276,28,3.051341863223612
49628,2,276,29,3.0111129049877277
49629,2,276,30,2.965919865955093
49630,2,276,31,2.9140751058868792
49631,2,276,32,2.8543676007978758
49632,2,276,33,2.7863317396073115
49633,2,276,34,2.7104133255922136
49634,2,276,35,2.6280188664374555
49635,2,276,36,2.5414499916764752
49636,2,276,37,2.453738616201843
49637,2,276,38,2.3684085338685597
49638,2,276,39,2.28919447210906
49639,2,276,40,2.2197500993358656
49640,2,276,41,2.1633726796280763
49641,2,276,42,2.122765267695927
49642,2,276,43,1.7786214190222511
49643,2,276,44,1.8341785451981096
49644,2,276,45,1.900260109407967
49645,2,276,46,1.9733292685814705
49646,2,276,47,2.0491008210566615
49647,2,276,48,2.1229006691827847
49648,2,276,49,2.190097253391492
49649,2,276,50,1.5405160297859175
49650,2,276,51,1.459190719151616
49651,2,276,52,1.3845991275843306
49652,2,276,53,1.320410765630623
49653,2,276,54,1.2690738100264682
49654,2,276,55,1.231628356506817
49655,2,276,56,1.2076795046958915
49656,2,276,57,1.1955295281870701
49657,2,276,58,1.1924490726448478
49658,2,276,59,1.195050948247566
49659,2,276,60,1.199718725073375
49660,2,276,61,1.2030373706437643
49661,2,276,62,1.202175066479633
49662,2,276,63,1.195173645656848
49663,2,276,64,1.1811184933492964
81600,3,276,1,2.4338398666643273
81601,3,276,2,2.4832116416788845
81602,3,276,3,2.5172163234712346
81603,3,276,4,2.5368245435129406
81604,3,276,5,2.543709016448659
81605,3,276,6,2.5400365786953003
81606,3,276,7,2.2844453990328506
81607,3,276,8,2.3541163711091313
81608,3,276,9,2.4446288222359582
81609,3,276,10,2.5515658642095875
81610,3,276,11,2.669080000851688
81611,3,276,12,2.790471392817429
81612,3,276,13,2.908849625919719
81613,3,276,14,3.0177987096846834
81614,3,276,15,3.1119664162549423
81615,3,276,16,3.187510593443068
81616,3,276,17,3.2423549961887304
81617,3,276,18,3.276232628969233
81618,3,276,19,3.290522050776647
81619,3,276,20,3.2879078623590052
81620,3,276,21,3.271917312360612
81621,3,276,22,3.2463980612339984
81622,3,276,23,3.215006192573484
81623,3,276,24,3.1807684120363953
81624,3,276,25,3.145769137006976
81625,3,276,26,3.110994025130766
81626,3,276,27,3.076339295096679
81627,3,276,28,3.0407741096043717
81628,3,276,29,3.0026242846000946
81629,3,276,30,2.959932030925555
81630,3,276,31,2.9108397927977223
81631,3,276,32,2.8539469284531256
81632,3,276,33,2.7885953306473406
81633,3,276,34,2.7150525603565474
81634,3,276,35,2.634576506893707
81635,3,276,36,2.5493615837677943
81636,3,276,37,2.4623807441443653
81637,3,276,38,2.3771483412921435
81638,3,276,39,2.297434965808678
81639,3,276,40,2.2269665852995253
81640,3,276,41,2.1691371162742463
81641,3,276,42,2.126757141188032
81642,3,276,43,1.7607790444500175
81643,3,276,44,1.8177763527381232
