,x,y,z,IC
8064,1,127,1,2.2159501946770135
8065,1,127,2,2.2750162892401478
8066,1,127,3,2.3207404414334056
8067,1,127,4,2.3488830743843367
8068,1,127,5,2.3567662006493237
8069,1,127,6,1.717520814184086
8070,1,127,7,1.6466148408937802
8071,1,127,8,1.6062995072000235
8072,1,127,9,1.5991988689886119
8073,1,127,10,1.6258660137253529
8074,1,127,11,1.684791001742754
8075,1,127,12,1.7726122815205165
8076,1,127,13,1.8844985209790848
8077,1,127,14,2.0146489855232104
8078,1,127,15,2.1568490919816465
8079,1,127,16,2.3050147876570524
8080,1,127,17,2.453664979101922
8081,1,127,18,2.598274252918264
8082,1,127,19,2.7354765202966007
8083,1,127,20,2.8631112668024836
8084,1,127,21,2.9801248433409024
8085,1,127,22,3.0863569113995575
8086,1,127,23,3.1822545278796412
8087,1,127,24,3.268562037962592
8088,1,127,25,3.3460335579709666
8089,1,127,26,3.4152070084357007
8090,1,127,27,3.4762659156184608
8091,1,127,28,3.528999677215797
8092,1,127,29,3.572857112322561
8093,1,127,30,3.60707423614845
8094,1,127,31,3.6308472467514106
8095,1,127,32,3.6435169295082557
8096,1,127,33,3.64473148102093
8097,1,127,34,3.6345606702879496
8098,1,127,35,3.613544077140917
8099,1,127,36,3.5826681218098195
8100,1,127,37,3.5432787209664465
8101,1,127,38,3.4969467391763795
8102,1,127,39,3.445310380237569
8103,1,127,40,3.3899213064536675
8104,1,127,41,3.332119339010397
8105,1,127,42,3.2729545746705373
8106,1,127,43,3.213166788605009
8107,1,127,44,3.1532216573501595
8108,1,127,45,3.093393385170924
8109,1,127,46,3.033875401133247
8110,1,127,47,2.9748961953956092
8111,1,127,48,2.916816799168768
8112,1,127,49,2.8601899315093147
8113,1,127,50,2.3924506565842183
8114,1,127,51,2.400023568069092
8115,1,127,52,2.404782133577448
8116,1,127,53,2.4069109218888856
8117,1,127,54,2.4066474751992204
8118,1,127,55,2.4043272205648107
8119,1,127,56,2.4004253685074213
8120,1,127,57,1.5054186139237247
8121,1,127,58,1.4380907262379388
8122,1,127,59,1.3745290446805067
8123,1,127,60,1.3174092247607658
8124,1,127,61,1.2690940655466971
8125,1,127,62,1.231477775655367
8126,1,127,63,1.2058729594926207
8127,1,127,64,1.1929489170153
40064,2,127,1,2.2042907986944096
40065,2,127,2,2.2664457600917665
40066,2,127,3,2.3153677710273084
40067,2,127,4,2.3466631171977745
40068,2,127,5,2.3575169488451375
40069,2,127,6,2.347016685679989
