,x,y,z,IC
23296,1,365,1,1.7699350175850888
23297,1,365,2,1.804750004468152
23298,1,365,3,1.8420356875046324
23299,1,365,4,1.879575188747123
23300,1,365,5,1.9149856234096303
23301,1,365,6,2.690482849607753
23302,1,365,7,2.6100498243378714
23303,1,365,8,2.5279570723259215
23304,1,365,9,2.451373048044327
23305,1,365,10,2.387020302281827
23306,1,365,11,2.3404264386933455
23307,1,365,12,2.315336596910263
23308,1,365,13,2.3133503505886095
23309,1,365,14,2.3338147746656244
23310,1,365,15,2.3739719133120385
23311,1,365,16,2.429327576718742
23312,1,365,17,2.4941833824483597
23313,1,365,18,2.5622582219020433
23314,1,365,19,2.6273204045845415
23315,1,365,20,2.6837575402361007
23316,1,365,21,2.7270261793918182
23317,1,365,22,2.7539445619501244
23318,1,365,23,2.7628160036485565
23319,1,365,24,2.7533937882760697
23320,1,365,25,2.7267176155001804
23321,1,365,26,2.684864220930158
23322,1,365,27,2.6306594543117385
23323,1,365,28,2.5673958981804925
23324,1,365,29,2.49859028794486
23325,1,365,30,2.4278007779417647
23326,1,365,31,2.3585082750140702
23327,1,365,32,2.2940515120592235
23328,1,365,33,2.23759476154274
23329,1,365,34,2.1921018259341407
23330,1,365,35,2.1602908954465416
23331,1,365,36,2.1445516316351623
23332,1,365,37,2.1468170059487757
23333,1,365,38,2.168395831147879
23334,1,365,39,2.3015788112590503
23335,1,365,40,2.3222564348937556
23336,1,365,41,2.350721374572506
23337,1,365,42,2.3834470835247896
23338,1,365,43,2.4160421892710753
23339,1,365,44,2.443778407759764
23340,1,365,45,2.462185793837892
23341,1,365,46,1.255155993501954
23342,1,365,47,1.2765714682287679
23343,1,365,48,1.2984043670976344
23344,1,365,49,1.3182249396268026
23345,1,365,50,1.3339518016568992
23346,1,365,51,1.3441075261623503
23347,1,365,52,1.3480142804650757
23348,1,365,53,1.3459009689206076
23349,1,365,54,1.3389032220023815
23350,1,365,55,1.328950545302863
23351,1,365,56,1.3185493615316175
23352,1,365,57,1.3104846242902926
23353,1,365,58,1.3074742208610144
23354,1,365,59,1.311817841790302
23355,1,365,60,1.3250842158082492
23356,1,365,61,1.347877116688831
23357,1,365,62,1.3797116464557735
23358,1,365,63,1.419019042311983
23359,1,365,64,1.46328232105016
55296,2,365,1,1.767004480475272
55297,2,365,2,1.8012652748046218
55298,2,365,3,1.8379164287811796
55299,2,365,4,1.8747394886361803
55300,2,365,5,1.9093707611463056
55301,2,365,6,1.9395575327081367
55302,2,365,7,2.6010449997076504
55303,2,365,8,2.516141575175182
55304,2,365,9,2.4370547015720714
55305,2,365,10,2.3706638166320104
55306,2,365,11,2.322654182841146
55307,2,365,12,2.296911153594028
55308,2,365,13,2.295138405916257
55309,2,365,14,2.316734384758207
55310,2,365,15,2.3589275424358336
55311,2,365,16,2.4171391895455607
55312,2,365,17,2.4855170289994852
55313,2,365,18,2.5575658033021473
55314,2,365,19,2.626795595750097
55315,2,365,20,2.6873132439439056
55316,2,365,21,2.7342965847531335
55317,2,365,22,2.764312162010049
55318,2,365,23,2.775461129803693
55319,2,365,24,2.7673616920774435
55320,2,365,25,2.7409961843509656
55321,2,365,26,2.6984642902086446
55322,2,365,27,2.6426895053439186
55323,2,365,28,2.57712371832585
55324,2,365,29,2.5054858040612724
55325,2,365,30,2.4315565418204343
55326,2,365,31,2.359036689231404
55327,2,365,32,2.2914605123853393
55328,2,365,33,2.2321460004989566
55329,2,365,34,2.184157162050168
55330,2,365,35,2.150253995401786
55331,2,365,36,2.1328116502922247
55332,2,365,37,2.1337006430568484
55333,2,365,38,2.154132694735
55334,2,365,39,2.2911509694146153
55335,2,365,40,2.3134622823237896
55336,2,365,41,2.3433814952360117
55337,2,365,42,2.3773227298225867
55338,2,365,43,2.4108766068760086
55339,2,365,44,2.439338138745115
55340,2,365,45,2.458296890205133
55341,2,365,46,1.2456446917415522
55342,2,365,47,1.2656728671984494
55343,2,365,48,1.2868438968017109
55344,2,365,49,1.3067788910744702
55345,2,365,50,1.323396255299097
55346,2,365,51,1.335167627602755
55347,2,365,52,1.3413177620466359
55348,2,365,53,1.3419393895680234
55349,2,365,54,1.338003682511416
55350,2,365,55,1.3312597061417886
55351,2,365,56,1.3240305374418522
55352,2,365,57,1.3189276551364912
55353,2,365,58,1.3185168196763375
55354,2,365,59,1.3249762850695035
55355,2,365,60,1.3397906337660552
55356,2,365,61,1.363520302363694
55357,2,365,62,1.395678243544699
55358,2,365,63,1.434732175879757
55359,2,365,64,1.4782351619196787
87296,3,365,1,1.7640166204338914
87297,3,365,2,1.7976534535043722
87298,3,365,3,1.8335998013557882
87299,3,365,4,1.8696390695089034
87300,3,365,5,1.9034302101252318
87301,3,365,6,1.9327645829544524
87302,3,365,7,2.5921426986549885
87303,3,365,8,2.5044736451019927
87304,3,365,9,2.4229308293393967
87305,3,365,10,2.35454241951408
87306,3,365,11,2.305144499464628
87307,3,365,12,2.2787579090915866
87308,3,365,13,2.2771883110837368
87309,3,365,14,2.2998861613553356
87310,3,365,15,2.3440695068685717
87311,3,365,16,2.4050803508807106
87312,3,365,17,2.4769188910269473
87313,3,365,18,2.5528824193348956
