,x,y,z,IC
3648,1,58,1,2.209296046225472
3649,1,58,2,2.1628219522155794
3650,1,58,3,2.115888526666003
3651,1,58,4,2.06923773686102
3652,1,58,5,2.023491258174419
3653,1,58,6,3.017192245612692
3654,1,58,7,2.9622629249283405
3655,1,58,8,2.9021621139237803
3656,1,58,9,2.839917713977399
3657,1,58,10,2.778394421824951
3658,1,58,11,2.7200708098029978
3659,1,58,12,2.6669246387453462
3660,1,58,13,2.620427843843858
3661,1,58,14,2.5816328278288316
3662,1,58,15,2.5513160880428303
3663,1,58,16,2.5301363049142997
3664,1,58,17,2.5187631942066715
3665,1,58,18,2.5179406870365777
3666,1,58,19,2.5284620198766783
3667,1,58,20,2.5510526418001955
3668,1,58,21,2.5861763097381854
3669,1,58,22,2.633796972645082
3670,1,58,23,2.69314101437347
3671,1,58,24,2.762508942547063
3672,1,58,25,2.83918168591684
3673,1,58,26,2.9194546764721796
3674,1,58,27,2.998814552948289
3675,1,58,28,3.0722514087354966
3676,1,58,29,3.134677442669052
3677,1,58,30,3.1814041888051507
3678,1,58,31,3.208618286996178
3679,1,58,32,3.2137921551348962
3680,1,58,33,3.195971788328357
3681,1,58,34,3.1558986429793383
3682,1,58,35,3.095944185910227
3683,1,58,36,3.0198611211193076
3684,1,58,37,2.932380824839761
3685,1,58,38,2.8387083126245107
3686,1,58,39,2.743980813137722
3687,1,58,40,2.652761419852585
3688,1,58,41,2.5686343904458115
3689,1,58,42,2.493954050138802
3690,1,58,43,2.429776975296464
3691,1,58,44,2.375980402427959
3692,1,58,45,2.3315425404782477
3693,1,58,46,2.2949366970959497
3694,1,58,47,2.2645744174635825
3695,1,58,48,2.2392257163269362
3696,1,58,49,2.218348095993886
3697,1,58,50,2.2022699376136488
3698,1,58,51,2.1921960529316906
3699,1,58,52,2.1900304645090167
3700,1,58,53,2.0131210111640336
3701,1,58,54,2.0057331808587318
3702,1,58,55,1.9989179252805762
3703,1,58,56,1.9948980885963388
3704,1,58,57,1.9958726675629779
3705,1,58,58,2.003812472800628
3706,1,58,59,2.020257202123739
3707,1,58,60,1.3662064969230805
3708,1,58,61,1.396203076151103
3709,1,58,62,1.4295776295442932
3710,1,58,63,1.4659225134403042
3711,1,58,64,1.505161078883923
35648,2,58,1,2.2209293969855644
35649,2,58,2,2.174402221957344
35650,2,58,3,2.12730508990722
35651,2,58,4,2.0803834998382498
35652,2,58,5,2.034271283972869
35653,2,58,6,1.9896392425133775
35654,2,58,7,2.962863780222057
35655,2,58,8,2.899318271541738
35656,2,58,9,2.8340529910614056
35657,2,58,10,2.7700652332923155
35658,2,58,11,2.709898417644836
35659,2,58,12,2.6555209772269484
35660,2,58,13,2.608324222017191
35661,2,58,14,2.5692206814077183
35662,2,58,15,2.53880759896668
35663,2,58,16,2.517550274428796
35664,2,58,17,2.5059383413030636
35665,2,58,18,2.5045749605169365
35666,2,58,19,2.514173031694897
35667,2,58,20,2.535451421214536
35668,2,58,21,2.5689446441997794
35669,2,58,22,2.614757920273792
35670,2,58,23,2.6723128581748314
35671,2,58,24,2.7401348396662346
35672,2,58,25,2.8157303020349493
35673,2,58,26,2.895590797134871
35674,2,58,27,2.975342548008778
35675,2,58,28,3.050037982190469
35676,2,58,29,3.11456285709326
35677,2,58,30,3.1641127444748722
35678,2,58,31,3.1946790476432785
35679,2,58,32,3.203479714953106
35680,2,58,33,3.1892744250818663
35681,2,58,34,3.1525178219273093
35682,2,58,35,3.0953255122342083
35683,2,58,36,3.021252989178801
35684,2,58,37,2.9349136782887273
35685,2,58,38,2.841485033772775
35686,2,58,39,2.7461675967427333
35687,2,58,40,2.6536686822374036
35688,2,58,41,2.567778764325312
35689,2,58,42,2.491095092823947
35690,2,58,43,2.4249255101134786
35691,2,58,44,2.369378972326226
35692,2,58,45,2.323621808521457
35693,2,58,46,2.2862543521503214
35694,2,58,47,2.2557449048231417
35695,2,58,48,2.2308497226018114
35696,2,58,49,2.210950147455758
35697,2,58,50,2.1962508535703593
35698,2,58,51,2.1878045991002786
35699,2,58,52,2.1873557385430775
35700,2,58,53,2.0055898278293354
35701,2,58,54,1.9990163982727798
35702,2,58,55,1.9930069457326058
35703,2,58,56,1.9897928723855285
35704,2,58,57,1.9915837061052881
35705,2,58,58,2.0003593868449627
35706,2,58,59,2.0176637439326095
35707,2,58,60,1.3630965926218612
35708,2,58,61,1.392672863443651
35709,2,58,62,1.4259134107862521
35710,2,58,63,1.4624219565936742
35711,2,58,64,1.5021175326358887
67648,3,58,1,2.233060405927963
67649,3,58,2,2.1863938027183356
67650,3,58,3,2.1390496132605143
67651,3,58,4,2.091779916725129
67652,3,58,5,2.0452329640911526
67653,3,58,6,2.000098871385261
67654,3,58,7,2.964235524782369
67655,3,58,8,2.8971246637455588
67656,3,58,9,2.8287053352914526
67657,3,58,10,2.762115924621361
67658,3,58,11,2.6999737948334293
67659,3,58,12,2.644246768821209
67660,3,58,13,2.596252898679246
67661,3,58,14,2.5567700203483548
67662,3,58,15,2.526218522144382
67663,3,58,16,2.504869671611683
67664,3,58,17,2.4930294176311616
67665,3,58,18,2.4911540608704246
67666,3,58,19,2.499868362655881
67667,3,58,20,2.519876090707573
67668,3,58,21,2.5517743821969754
67669,3,58,22,2.5958030248233634
67670,3,58,23,2.6515744611561622
67671,3,58,24,2.7178374553645646
67672,3,58,25,2.7923255800363043
67673,3,58,26,2.87173107113671
67674,3,58,27,2.9518266764200476
67675,3,58,28,3.027735601713949
67676,3,58,29,3.0943260372542647
67677,3,58,30,3.146685758235073
67678,3,58,31,3.1806173300723466
67679,3,58,32,3.1930880193235245
67680,3,58,33,3.1825718428037866
67681,3,58,34,3.149234017629076
67682,3,58,35,3.0949286731659673
67683,3,58,36,3.023006101881067
67684,3,58,37,2.937952327761207
67685,3,58,38,2.844907406140831
67686,3,58,39,2.7491260653816623
67687,3,58,40,2.6554524142413105
67688,3,58,41,2.5678781621615845
67689,3,58,42,2.489241374667774
67690,3,58,43,2.42110197981173
67691,3,58,44,2.3638040932799758
67692,3,58,45,2.3167076030056095
67693,3,58,46,2.278546462147997
67694,3,58,47,2.2478525292971248
67695,3,58,48,2.223374383428864
67696,3,58,49,2.204421786984078
67697,3,58,50,2.191078247365699
67698,3,58,51,2.1842447341033138
67699,3,58,52,2.1855040150345513
67700,3,58,53,1.9975795498196858
67701,3,58,54,1.9916722227179156
67702,3,58,55,1.9863361094631315
67703,3,58,56,1.9838146172461841
67704,3,58,57,1.9863299866423374
67705,3,58,58,1.99587219132939
67706,3,58,59,2.0139889184441366
67707,3,58,60,1.359613200444285
67708,3,58,61,1.3887726442245387
67709,3,58,62,1.42187864474113
67710,3,58,63,1.458546804264176
67711,3,58,64,1.4986922189850722
99648,4,58,1,2.245661421572812
99649,4,58,2,2.1987744730390455
99650,4,58,3,2.1511048690469483
99651,4,58,4,2.1034141706341742
99652,4,58,5,2.056367185473308
99653,4,58,6,2.010674562912839
99654,4,58,7,2.9663301091019436
99655,4,58,8,2.895551227193627
99656,4,58,9,2.823861336676241
