,x,y,z,IC
22208,1,348,1,1.8359061434180997
22209,1,348,2,1.892168302656104
22210,1,348,3,1.9482338887345727
22211,1,348,4,2.0015835326714635
22212,1,348,5,2.04962275272704
22213,1,348,6,2.7340249593242323
22214,1,348,7,2.6514925723365805
22215,1,348,8,2.564153596510268
22216,1,348,9,2.481131045448211
22217,1,348,10,2.411119705708303
22218,1,348,11,2.3614430408515994
22219,1,348,12,2.337293851434775
22220,1,348,13,2.3412411352702414
22221,1,348,14,2.3730487919347207
22222,1,348,15,2.4298107697243316
22223,1,348,16,2.506367663137527
22224,1,348,17,2.5959369122638853
22225,1,348,18,2.690866757523374
22226,1,348,19,2.7834153949352665
22227,1,348,20,2.866461813100487
22228,1,348,21,2.9340720636804027
22229,1,348,22,2.981871044205258
22230,1,348,23,3.0072009371964494
22231,1,348,24,3.0090784708637
22232,1,348,25,2.987989619539183
22233,1,348,26,2.945578637431471
22234,1,348,27,2.884296222708797
22235,1,348,28,2.807068631362917
22236,1,348,29,2.717036887200409
22237,1,348,30,2.617395498605282
22238,1,348,31,2.5113369164556083
22239,1,348,32,2.402085366935105
22240,1,348,33,2.2929854404453027
22241,1,348,34,2.1875998593909105
22242,1,348,35,2.08976886232176
22243,1,348,36,2.003590807555426
22244,1,348,37,1.9332985955513724
22245,1,348,38,1.8830267522713795
22246,1,348,39,1.8564860848887828
22247,1,348,40,2.312817514998531
22248,1,348,41,2.3519245337363746
22249,1,348,42,2.394506883559434
22250,1,348,43,2.43575973984374
22251,1,348,44,2.470455401605904
22252,1,348,45,2.493557762194111
22253,1,348,46,2.5008462275265884
22254,1,348,47,1.4241152368241092
22255,1,348,48,1.41878647729209
22256,1,348,49,1.4141986815848593
22257,1,348,50,1.4092843062205849
22258,1,348,51,1.4030756367244925
22259,1,348,52,1.3948874524483108
22260,1,348,53,1.3844788839387152
22261,1,348,54,1.372166121061199
22262,1,348,55,1.35886283820011
22263,1,348,56,1.346034368401548
22264,1,348,57,1.3355635783512396
22265,1,348,58,1.3295393992234819
22266,1,348,59,1.3299911529203627
22267,1,348,60,1.3386013258170564
22268,1,348,61,1.3564347570103905
22269,1,348,62,1.3837223636669518
22270,1,348,63,1.4197322836602033
22271,1,348,64,1.4627512144772128
54208,2,348,1,1.8366801370159453
54209,2,348,2,1.8922299501274558
54210,2,348,3,1.9475372857195354
54211,2,348,4,2.0000843914704274
54212,2,348,5,2.047293343387687
54213,2,348,6,2.0867431560341587
54214,2,348,7,2.649308285188821
54215,2,348,8,2.559177439417414
54216,2,348,9,2.4733266295739003
54217,2,348,10,2.400652721152108
54218,2,348,11,2.348688476566962
54219,2,348,12,2.322819895952031
54220,2,348,13,2.325770401826019
54221,2,348,14,2.357400440812608
54222,2,348,15,2.4148296280020842
54223,2,348,16,2.492848220978456
54224,2,348,17,2.584550857988892
54225,2,348,18,2.6821023876123253
54226,2,348,19,2.777535836644938
54227,2,348,20,2.8634867086415134
54228,2,348,21,2.933784488105519
54229,2,348,22,2.9838483449300495
54230,2,348,23,3.0108652978940746
54231,2,348,24,3.0137606929813217
54232,2,348,25,2.992998176484077
54233,2,348,26,2.950265664683212
54234,2,348,27,2.8881127939879327
54235,2,348,28,2.8096033235908693
54236,2,348,29,2.7180340149410673
54237,2,348,30,2.6167521692188207
54238,2,348,31,2.5090808423459507
54239,2,348,32,2.3983378003566145
54240,2,348,33,2.287915356360138
54241,2,348,34,2.1813763888125686
54242,2,348,35,2.0825188840018676
54243,2,348,36,1.9953675854859942
54244,2,348,37,1.924065573231495
54245,2,348,38,1.8726583485879114
54246,2,348,39,1.8447849045972347
54247,2,348,40,2.300157248066418
54248,2,348,41,2.3412957719440177
54249,2,348,42,2.3857901241713875
54250,2,348,43,2.4287757176101468
54251,2,348,44,2.4649990792211347
54252,2,348,45,2.4894315877703717
54253,2,348,46,2.497888659958881
54254,2,348,47,1.4234486137841487
54255,2,348,48,1.4173156001363887
54256,2,348,49,1.4123322406247512
54257,2,348,50,1.4074700731467698
54258,2,348,51,1.4017677506795385
54259,2,348,52,1.394513414657089
54260,2,348,53,1.3854090159266932
54261,2,348,54,1.3746879667099918
54262,2,348,55,1.3631624903076278
54263,2,348,56,1.3521860318779726
54264,2,348,57,1.3435279164262668
54265,2,348,58,1.3391704253908858
54266,2,348,59,1.3410507077690488
54267,2,348,60,1.3507795824678173
54268,2,348,61,1.3693747826740572
54269,2,348,62,1.3970465570864459
54270,2,348,63,1.4330685141645079
54271,2,348,64,1.4757566901969619
86208,3,348,1,1.8371350222892935
86209,3,348,2,1.8918889823963334
86210,3,348,3,1.9463635387087723
86211,3,348,4,1.998045856532356
86212,3,348,5,2.044377455595677
86213,3,348,6,2.0829724442605615
86214,3,348,7,2.6464957833086
86215,3,348,8,2.553694096965246
86216,3,348,9,2.4651377719186116
86217,3,348,10,2.3899137612646006
86218,3,348,11,2.3357541836602453
86219,3,348,12,2.3082311598572045
86220,3,348,13,2.310218772280653
86221,3,348,14,2.3416736178082127
86222,3,348,15,2.399743625133433
86223,3,348,16,2.4791737677671963
86224,3,348,17,2.572942491947414
86225,3,348,18,2.67303848429633
86226,3,348,19,2.771276555612793
86227,3,348,20,2.860054659695826
86228,3,348,21,2.9329701324079864
86229,3,348,22,2.9852391091755126
86230,3,348,23,3.013894497936839
86231,3,348,24,3.0177700138537644
86232,3,348,25,2.9973059414248286
86233,3,348,26,2.9542326338797826
86234,3,348,27,2.8911978118571957
86235,3,348,28,2.811402684986592
86236,3,348,29,2.7183007203325937
86237,3,348,30,2.6153939654457927
86238,3,348,31,2.506138727591835
86239,3,348,32,2.393949139446211
86240,3,348,33,2.2822675870378415
86241,3,348,34,2.1746582767479086
86242,3,348,35,2.0748763012380804
86243,3,348,36,1.9868698736972392
86244,3,348,37,1.914686863748368
86245,3,348,38,1.8622759994770886
86246,3,348,39,1.8331947965490296
86247,3,348,40,2.2868990550284374
86248,3,348,41,2.330054599378183
86249,3,348,42,2.376470752959472
86250,3,348,43,2.4212239945806866
86251,3,348,44,2.4590344158084547
86252,3,348,45,2.4848786700275856
86253,3,348,46,2.494604498236497
86254,3,348,47,1.4221413081574144
86255,3,348,48,1.4151865682426306
86256,3,348,49,1.4097869371246337
86257,3,348,50,1.4049548771869873
86258,3,348,51,1.3997373034474136
86259,3,348,52,1.3933974993420182
86260,3,348,53,1.3855817613044936
86261,3,348,54,1.3764418928718767
86262,3,348,55,1.3666894226467259
86263,3,348,56,1.3575662426417747
86264,3,348,57,1.3507280837838542
86265,3,348,58,1.3480502080815582
86266,3,348,59,1.3513769981635317
86267,3,348,60,1.3622468919036568
86268,3,348,61,1.3816297829983595
86269,3,348,62,1.4097145823201063
86270,3,348,63,1.4457798227652263
