,x,y,z,IC
24704,1,387,1,1.9480215228518336
24705,1,387,2,1.9504851251590862
24706,1,387,3,1.9570387984307474
24707,1,387,4,1.9671537181083807
24708,1,387,5,1.979985701943305
24709,1,387,6,2.556893084044691
24710,1,387,7,2.488828827930368
24711,1,387,8,2.424984959634954
24712,1,387,9,2.3696156963934993
24713,1,387,10,2.3265703226098955
24714,1,387,11,2.298888382563579
24715,1,387,12,2.2884781232787526
24716,1,387,13,2.295909127334653
24717,1,387,14,2.3203362113373105
24718,1,387,15,2.359556990853426
24719,1,387,16,2.4101918110608502
24720,1,387,17,2.4679634957240277
24721,1,387,18,2.5280465882621996
24722,1,387,19,2.585451908022295
24723,1,387,20,2.635412233689741
24724,1,387,21,2.6737381987474955
24725,1,387,22,2.697119160744539
24726,1,387,23,2.7033508548955605
24727,1,387,24,2.691479054036515
24728,1,387,25,2.6618553923005157
24729,1,387,26,2.616107399303043
24730,1,387,27,2.5570293731127482
24731,1,387,28,2.4884040172685506
24732,1,387,29,2.4147670154768726
24733,1,387,30,2.341128260486935
24734,1,387,31,2.2726646269903963
24735,1,387,32,2.2144002112804513
24736,1,387,33,2.170890909302387
24737,1,387,34,2.1459309344103534
24738,1,387,35,2.142299090121309
24739,1,387,36,2.161561926798999
24740,1,387,37,2.203948952408177
24741,1,387,38,2.2369318803056797
24742,1,387,39,2.238296690069157
24743,1,387,40,2.246532684247602
24744,1,387,41,2.26031712230812
24745,1,387,42,2.2773613338641883
24746,1,387,43,2.2947159640478763
24747,1,387,44,2.309191097622783
24748,1,387,45,1.1471871354336318
24749,1,387,46,1.1743350030567692
24750,1,387,47,1.2050309978409108
24751,1,387,48,1.2368800522830372
24752,1,387,49,1.2677169122140586
24753,1,387,50,1.2958696460874322
24754,1,387,51,1.3203576841443079
24755,1,387,52,1.3409981301634506
24756,1,387,53,1.358405497794584
24757,1,387,54,1.3738836267335122
24758,1,387,55,1.389222560878034
24759,1,387,56,1.406425753515091
24760,1,387,57,1.4274023953295059
