,x,y,z,IC
17088,1,268,1,2.4236010049962107
17089,1,268,2,2.4672986022509487
17090,1,268,3,2.4978005018148637
17091,1,268,4,2.5165809708097218
17092,1,268,5,2.5256424355314433
17093,1,268,6,2.032414754711813
17094,1,268,7,2.09067486796073
17095,1,268,8,2.1784046574410194
17096,1,268,9,2.2916005640216244
17097,1,268,10,2.4242181575962123
17098,1,268,11,2.5687470754306263
17099,1,268,12,2.7169403377330004
17100,1,268,13,2.8606096616817407
17101,1,268,14,2.992391406214667
17102,1,268,15,3.106393312229047
17103,1,268,16,3.1986493121987563
17104,1,268,17,3.26733585568031
17105,1,268,18,3.3127347259619664
17106,1,268,19,3.3369598482392187
17107,1,268,20,3.3434947207271297
17108,1,268,21,3.3366090308732765
17109,1,268,22,3.3207350458315283
17110,1,268,23,3.299885237964578
17111,1,268,24,3.27718265558493
17112,1,268,25,3.254556596954599
17113,1,268,26,3.2326311912298054
17114,1,268,27,3.210807243149484
17115,1,268,28,3.187512022093868
17116,1,268,29,3.1605710278011014
17117,1,268,30,3.12764271493374
17118,1,268,31,3.086653057995185
17119,1,268,32,3.036171679032206
17120,1,268,33,2.9756837441590087
17121,1,268,34,2.905729629068966
17122,1,268,35,2.8279044957364956
17123,1,268,36,2.7447293001945745
17124,1,268,37,2.6594205851401247
17125,1,268,38,2.575596663779603
17126,1,268,39,2.496961452318226
17127,1,268,40,2.4270043561724406
17128,1,268,41,2.368746395174166
17129,1,268,42,2.3245510935359346
17130,1,268,43,2.2960059160828523
17131,1,268,44,1.8410338107903956
17132,1,268,45,1.8975426603453927
17133,1,268,46,1.9626189445898257
17134,1,268,47,2.0316982108004193
17135,1,268,48,2.0997089479803464
17136,1,268,49,2.161571110223171
17137,1,268,50,2.2127188820536206
17138,1,268,51,1.356699812389575
17139,1,268,52,1.2765648943067225
17140,1,268,53,1.2061887862234484
17141,1,268,54,1.1487264609204386
17142,1,268,55,1.1060086257340638
17143,1,268,56,1.078412104869892
17144,1,268,57,1.0648910766233777
17145,1,268,58,1.0631625989752436
17146,1,268,59,1.0700213937442715
17147,1,268,60,1.0817438812121511
17148,1,268,61,1.0945318366018466
17149,1,268,62,1.1049428966963166
17150,1,268,63,1.1102587085729243
17151,1,268,64,1.1087511112562138
49088,2,268,1,2.4276722628687675
49089,2,268,2,2.4704877648406036
49090,2,268,3,2.499838717707544
49091,2,268,4,2.517209037528099
49092,2,268,5,2.524619412902238
49093,2,268,6,2.524360096111101
49094,2,268,7,2.1054624297504136
49095,2,268,8,2.192975080671796
49096,2,268,9,2.3056033532606968
49097,2,268,10,2.437347730358556
49098,2,268,11,2.580745373935604
49099,2,268,12,2.7275930180261736
49100,2,268,13,2.8697390800733276
49101,2,268,14,2.999849843634002
49102,2,268,15,3.112059452549647
49103,2,268,16,3.202430009995418
49104,2,268,17,3.269173869937881
49105,2,268,18,3.312621596712042
49106,2,268,19,3.3349517130507818
49107,2,268,20,3.339727848755914
49108,2,268,21,3.3313113781516845
49109,2,268,22,3.3142303046187145
49110,2,268,23,3.2925866606966316
49111,2,268,24,3.269575272834696
49112,2,268,25,3.2471681241521795
49113,2,268,26,3.2259936779947957
49114,2,268,27,3.2054130895925144
49115,2,268,28,3.18376911812891
49116,2,268,29,3.1587622750325566
49117,2,268,30,3.1278949674425207
49118,2,268,31,3.0889195768157895
49119,2,268,32,3.0402306510890598
49120,2,268,33,2.981153477098986
49121,2,268,34,2.9120989675192606
49122,2,268,35,2.8345751030105015
49123,2,268,36,2.7510649826887015
49124,2,268,37,2.664798014210641
49125,2,268,38,2.5794517893957964
49126,2,268,39,2.498826612222424
49127,2,268,40,2.426532460433621
49128,2,268,41,2.365720409470528
49129,2,268,42,2.3188790887705655
49130,2,268,43,2.287703902584626
49131,2,268,44,1.8233919939741194
49132,2,268,45,1.8814818400306808
49133,2,268,46,1.94804301009757
49134,2,268,47,2.0184682071524547
49135,2,268,48,2.087666265084098
49136,2,268,49,2.150562551457312
49137,2,268,50,2.2026204166555523
49138,2,268,51,1.3653971262434281
49139,2,268,52,1.2877354007265065
49140,2,268,53,1.2196045301901666
49141,2,268,54,1.1640960482425946
49142,2,268,55,1.1229890753654306
49143,2,268,56,1.0966210558810077
49144,2,268,57,1.0839185918420942
49145,2,268,58,1.0825820522692418
49146,2,268,59,1.0893992078632886
49147,2,268,60,1.1006481557827765
49148,2,268,61,1.112540130874081
49149,2,268,62,1.1216495759553977
49150,2,268,63,1.1252823056446246
49151,2,268,64,1.1217420890069048
81088,3,268,1,2.4309480761892934
81089,3,268,2,2.4727936790434266
81090,3,268,3,2.500923373672641
81091,3,268,4,2.5168301015273125
81092,3,268,5,2.5225509717962327
81093,3,268,6,2.5204009399362506
81094,3,268,7,2.1206022611320856
81095,3,268,8,2.2078480162849576
81096,3,268,9,2.319845670903024
81097,3,268,10,2.4506432589067138
81098,3,268,11,2.5928289050560016
81099,3,268,12,2.738246790501989
81100,3,268,13,2.8787855353243406
81101,3,268,14,3.0071441527001967
81102,3,268,15,3.1174849628813512
81103,3,268,16,3.2058988329481926
81104,3,268,17,3.270633496292749
81105,3,268,18,3.3120669212527627
81106,3,268,19,3.332440430687697
81107,3,268,20,3.3353961002946315
81108,3,268,21,3.325385967032346
81109,3,268,22,3.307033886618774
81110,3,268,23,3.2845330350472115
81111,3,268,24,3.2611531801526215
81112,3,268,25,3.2389135989403695
81113,3,268,26,3.2184527641107845
81114,3,268,27,3.1990983344649964
81115,3,268,28,3.1791144611829942
81116,3,268,29,3.156081539776285
81117,3,268,30,3.127349044448668
81118,3,268,31,3.090496541330724
81119,3,268,32,3.0437415967274646
81120,3,268,33,2.986244962034576
81121,3,268,34,2.9182809229443727
81122,3,268,35,2.841261133522582
81123,3,268,36,2.757620467180635
81124,3,268,37,2.670590510303431
81125,3,268,38,2.5838980827467357
81126,3,268,39,2.5014313550527736
81127,3,268,40,2.426914621548527
81128,3,268,41,2.363625523549545
81129,3,268,42,2.314177288497143
81130,3,268,43,1.758254478850549
81131,3,268,44,1.8057649412067067
81132,3,268,45,1.8654076916463957
81133,3,268,46,1.9334154143904039
81134,3,268,47,2.0051403339093294
81135,3,268,48,2.075475143114694
81136,3,268,49,2.1393549918102805
81137,3,268,50,1.4543726410048161
81138,3,268,51,1.374021015410344
81139,3,268,52,1.2989186352238005
81140,3,268,53,1.2331153310664948
81141,3,268,54,1.1796358720502877
81142,3,268,55,1.1402053091675164
81143,3,268,56,1.115120241135673
81144,3,268,57,1.1032793344718657
81145,3,268,58,1.1023670140881665
81146,3,268,59,1.1091658550299734
81147,3,268,60,1.1199582207851666
81148,3,268,61,1.1309679846290717
